"Entity","Code","Year","apples__00000515__production__005510__tonnes"
"France","FRA",1977,1687000
"France","FRA",1978,3100000
"France","FRA",1979,2464000
"France","FRA",1980,2902000
"France","FRA",1981,1437000
"France","FRA",1982,1977000
"France","FRA",1983,1965000
"France","FRA",1984,2868000
"France","FRA",1985,2349000
"France","FRA",1986,2738000
"France","FRA",1987,2388000
"France","FRA",1988,2582000
"France","FRA",1989,2340000
"France","FRA",1990,2326000
"France","FRA",1991,1283211.1
"France","FRA",1992,2371860.5
"France","FRA",1993,2050982.9
"France","FRA",1994,2157952
"France","FRA",1995,2063808.6
"France","FRA",1996,1980068.6
"France","FRA",1997,2018979.4
"France","FRA",1998,1765375.1
"France","FRA",1999,2133296.2
"France","FRA",2000,2130274
"France","FRA",2001,1882108.8
"France","FRA",2002,1995305.6
"France","FRA",2003,1721661.8
"France","FRA",2004,1800177.1
"France","FRA",2005,1829165.8
"France","FRA",2006,1679328
"France","FRA",2007,1781946.9
"France","FRA",2008,1701751.5
"France","FRA",2009,1729615.1
"France","FRA",2010,1751268.5
"France","FRA",2011,1762640.1
"France","FRA",2012,1306333.4
"France","FRA",2013,1688157.8
"France","FRA",2014,1847551
"France","FRA",2015,1968628
"France","FRA",2016,1823123.4
"France","FRA",2017,1695949.2
"France","FRA",2018,1740350
"France","FRA",2019,1753500
"France","FRA",2020,1743360
"France","FRA",2021,1633080
"France","FRA",2022,1785660
"France","FRA",2023,1894440
"Georgia","GEO",1992,215000
"Georgia","GEO",1993,186000
"Georgia","GEO",1994,237000
"Georgia","GEO",1995,254900
"Georgia","GEO",1996,215000
"Georgia","GEO",1997,175900
"Georgia","GEO",1998,131599
"Georgia","GEO",1999,98222
"Georgia","GEO",2000,82952
"Georgia","GEO",2001,66363
"Georgia","GEO",2002,64815
"Georgia","GEO",2003,86320
"Georgia","GEO",2004,76343
"Georgia","GEO",2005,104269
"Georgia","GEO",2006,32800
"Georgia","GEO",2007,101300
"Georgia","GEO",2008,41500
"Georgia","GEO",2009,80700
"Georgia","GEO",2010,21100
"Georgia","GEO",2011,64300
"Georgia","GEO",2012,45000
"Georgia","GEO",2013,68600
"Georgia","GEO",2014,82300
"Georgia","GEO",2015,25700
"Georgia","GEO",2016,65200
"Georgia","GEO",2017,19700
"Georgia","GEO",2018,82700
"Georgia","GEO",2019,44300
"Georgia","GEO",2020,89000
"Georgia","GEO",2021,73700
"Georgia","GEO",2022,76700
"Georgia","GEO",2023,50400
"Germany","DEU",1961,851000
"Germany","DEU",1962,2059000
"Germany","DEU",1963,2216000
"Germany","DEU",1964,1346000
"Germany","DEU",1965,1424000
"Germany","DEU",1966,1702000
"Germany","DEU",1967,2732000
"Germany","DEU",1968,1748000
"Germany","DEU",1969,2913000
"Germany","DEU",1970,1975000
"Germany","DEU",1971,2309000
"Germany","DEU",1972,1500000
"Germany","DEU",1973,2320000
"Germany","DEU",1974,1499477
"Germany","DEU",1975,2488968
"Germany","DEU",1976,1806949
"Germany","DEU",1977,1473564
"Germany","DEU",1978,2109260
"Germany","DEU",1979,2713069
"Germany","DEU",1980,2395094
"Germany","DEU",1981,1285644
"Germany","DEU",1982,3417125
"Germany","DEU",1983,2097458
"Germany","DEU",1984,2347783
"Germany","DEU",1985,2206203
"Germany","DEU",1986,2902106
"Germany","DEU",1987,1592954
"Germany","DEU",1988,3164425
"Germany","DEU",1989,2483089
"Germany","DEU",1990,2222019
"Germany","DEU",1991,780800
"Germany","DEU",1992,1377800
"Germany","DEU",1993,882400
"Germany","DEU",1994,879500
"Germany","DEU",1995,573300
"Germany","DEU",1996,878100
"Germany","DEU",1997,764600
"Germany","DEU",1998,977200
"Germany","DEU",1999,1036100
"Germany","DEU",2000,3136800
"Germany","DEU",2001,1779000
"Germany","DEU",2002,1471100
"Germany","DEU",2003,818032
"Germany","DEU",2004,979730
"Germany","DEU",2005,891402
"Germany","DEU",2006,947611
"Germany","DEU",2007,1070036
"Germany","DEU",2008,1046995
"Germany","DEU",2009,1070678
"Germany","DEU",2010,834960
"Germany","DEU",2011,898448
"Germany","DEU",2012,972405
"Germany","DEU",2013,803784
"Germany","DEU",2014,1115900
"Germany","DEU",2015,973462
"Germany","DEU",2016,1032913
"Germany","DEU",2017,596666
"Germany","DEU",2018,1198520
"Germany","DEU",2019,991450
"Germany","DEU",2020,1023320
"Germany","DEU",2021,1004630
"Germany","DEU",2022,1070980
"Germany","DEU",2023,941210
"Greece","GRC",1961,196000
"Greece","GRC",1962,206000
"Greece","GRC",1963,172000
"Greece","GRC",1964,232000
"Greece","GRC",1965,184000
"Greece","GRC",1966,219000
"Greece","GRC",1967,240000
"Greece","GRC",1968,244156
"Greece","GRC",1969,228779
"Greece","GRC",1970,234890
"Greece","GRC",1971,226059
"Greece","GRC",1972,184690
"Greece","GRC",1973,272832
"Greece","GRC",1974,193217
"Greece","GRC",1975,270028
"Greece","GRC",1976,260031
"Greece","GRC",1977,223900
"Greece","GRC",1978,195763
"Greece","GRC",1979,295477
"Greece","GRC",1980,288217
"Greece","GRC",1981,337091
"Greece","GRC",1982,264747
"Greece","GRC",1983,308002
"Greece","GRC",1984,303725
"Greece","GRC",1985,261532
"Greece","GRC",1986,275311
"Greece","GRC",1987,301523
"Greece","GRC",1988,300110
"Greece","GRC",1989,311526
"Greece","GRC",1990,348800
"Greece","GRC",1991,242000
"Greece","GRC",1992,384900
"Greece","GRC",1993,321578.72
"Greece","GRC",1994,339451.44
"Greece","GRC",1995,325799
"Greece","GRC",1996,363142
"Greece","GRC",1997,306616.22
"Greece","GRC",1998,375345
"Greece","GRC",1999,279111.6
"Greece","GRC",2000,314503.75
"Greece","GRC",2001,247666
"Greece","GRC",2002,281082.47
"Greece","GRC",2003,207670.03
"Greece","GRC",2004,274703.53
"Greece","GRC",2005,250019
"Greece","GRC",2006,288703
"Greece","GRC",2007,251408.05
"Greece","GRC",2008,259822.23
"Greece","GRC",2009,268321.75
"Greece","GRC",2010,273804.3
"Greece","GRC",2011,274114.56
"Greece","GRC",2012,265822.34
"Greece","GRC",2013,253700.14
"Greece","GRC",2014,252239.55
"Greece","GRC",2015,267017.8
"Greece","GRC",2016,279665.3
"Greece","GRC",2017,253107
"Greece","GRC",2018,285810
"Greece","GRC",2019,277110
"Greece","GRC",2020,303580
"Greece","GRC",2021,286860
"Greece","GRC",2022,289280
"Greece","GRC",2023,242710
"Grenada","GRD",1961,520
"Grenada","GRD",1962,525
"Grenada","GRD",1963,525
"Grenada","GRD",1964,530
"Grenada","GRD",1965,530
"Grenada","GRD",1966,540
"Grenada","GRD",1967,540
"Grenada","GRD",1968,550
"Grenada","GRD",1969,550
"Grenada","GRD",1970,560
"Grenada","GRD",1971,570
"Grenada","GRD",1972,570
"Grenada","GRD",1973,580
"Grenada","GRD",1974,596
"Grenada","GRD",1975,603
"Grenada","GRD",1976,600
"Grenada","GRD",1977,594
"Grenada","GRD",1978,625
"Grenada","GRD",1979,616
"Grenada","GRD",1980,552
"Grenada","GRD",1981,589
"Grenada","GRD",1982,620
"Grenada","GRD",1983,660
"Grenada","GRD",1984,640
"Grenada","GRD",1985,640
"Grenada","GRD",1986,650
"Grenada","GRD",1987,660
"Grenada","GRD",1988,660
"Grenada","GRD",1989,590
"Grenada","GRD",1990,450
"Grenada","GRD",1991,472
"Grenada","GRD",1992,478
"Grenada","GRD",1993,513
"Grenada","GRD",1994,481
"Grenada","GRD",1995,499
"Grenada","GRD",1996,450
"Grenada","GRD",1997,450
"Grenada","GRD",1998,450
"Grenada","GRD",1999,400
"Grenada","GRD",2000,400
"Grenada","GRD",2001,400
"Grenada","GRD",2002,350
"Grenada","GRD",2003,350
"Grenada","GRD",2004,350
"Grenada","GRD",2005,50
"Grenada","GRD",2006,316
"Grenada","GRD",2007,427
"Grenada","GRD",2008,419
"Grenada","GRD",2009,461
"Grenada","GRD",2010,434.48
"Grenada","GRD",2011,437.66
"Grenada","GRD",2012,465.97
"Grenada","GRD",2013,452.21
"Grenada","GRD",2014,501.91
"Grenada","GRD",2015,470.73
"Grenada","GRD",2016,474.95
"Grenada","GRD",2017,482.53
"Grenada","GRD",2018,465.56
"Grenada","GRD",2019,474.35
"Grenada","GRD",2020,474.14
"Grenada","GRD",2021,471.35
"Grenada","GRD",2022,473.28
"Grenada","GRD",2023,472.92
"Guatemala","GTM",1961,3000
"Guatemala","GTM",1962,3000
"Guatemala","GTM",1963,3300
"Guatemala","GTM",1964,3450
"Guatemala","GTM",1965,3473
"Guatemala","GTM",1966,3611
"Guatemala","GTM",1967,3995
"Guatemala","GTM",1968,4500
"Guatemala","GTM",1969,4500
"Guatemala","GTM",1970,4600
"Guatemala","GTM",1971,4600
"Guatemala","GTM",1972,4800
"Guatemala","GTM",1973,5200
"Guatemala","GTM",1974,5200
"Guatemala","GTM",1975,5200
"Guatemala","GTM",1976,5500
"Guatemala","GTM",1977,5700
"Guatemala","GTM",1978,5500
"Guatemala","GTM",1979,4963
"Guatemala","GTM",1980,5227
"Guatemala","GTM",1981,5600
"Guatemala","GTM",1982,6000
"Guatemala","GTM",1983,6429
"Guatemala","GTM",1984,6888
"Guatemala","GTM",1985,7380
"Guatemala","GTM",1986,24890
"Guatemala","GTM",1987,24776
"Guatemala","GTM",1988,24642
"Guatemala","GTM",1989,25815
"Guatemala","GTM",1990,24849
"Guatemala","GTM",1991,27085
"Guatemala","GTM",1992,27181
"Guatemala","GTM",1993,27522
"Guatemala","GTM",1994,27140
"Guatemala","GTM",1995,27678
"Guatemala","GTM",1996,27789
"Guatemala","GTM",1997,28290
"Guatemala","GTM",1998,28888
"Guatemala","GTM",1999,28771
"Guatemala","GTM",2000,28540
"Guatemala","GTM",2001,19300.36
"Guatemala","GTM",2002,24915.83
"Guatemala","GTM",2003,19931
"Guatemala","GTM",2004,21922
"Guatemala","GTM",2005,22121.7
"Guatemala","GTM",2006,22244.17
"Guatemala","GTM",2007,22112.63
"Guatemala","GTM",2008,22112.63
"Guatemala","GTM",2009,22112.63
"Guatemala","GTM",2010,21773
"Guatemala","GTM",2011,22440
"Guatemala","GTM",2012,23242
"Guatemala","GTM",2013,24304.39
"Guatemala","GTM",2014,24811.5
"Guatemala","GTM",2015,26226.71
"Guatemala","GTM",2016,26498.87
"Guatemala","GTM",2017,25222.01
"Guatemala","GTM",2018,24811.62
"Guatemala","GTM",2019,24590.19
"Guatemala","GTM",2020,24994.49
"Guatemala","GTM",2021,25352.06
"Guatemala","GTM",2022,25465.72
"Guatemala","GTM",2023,25571.27
"High-income countries",NA,1961,13026350
"High-income countries",NA,1962,17597872
"High-income countries",NA,1963,16173224
"High-income countries",NA,1964,17147980
"High-income countries",NA,1965,16038164
"High-income countries",NA,1966,15982373
"High-income countries",NA,1967,18128444
"High-income countries",NA,1968,16534903
"High-income countries",NA,1969,19099272
"High-income countries",NA,1970,17976800
"High-income countries",NA,1971,17112404
"High-income countries",NA,1972,15320699
"High-income countries",NA,1973,18381564
"High-income countries",NA,1974,16310131
"High-income countries",NA,1975,19246156
"High-income countries",NA,1976,17756212
"High-income countries",NA,1977,15915561
"High-income countries",NA,1978,18747518
"High-income countries",NA,1979,19907000
"High-income countries",NA,1980,19860308
"High-income countries",NA,1981,16503606
"High-income countries",NA,1982,22519692
"High-income countries",NA,1983,20200320
"High-income countries",NA,1984,21109048
"High-income countries",NA,1985,19470248
"High-income countries",NA,1986,22198148
"High-income countries",NA,1987,19953584
"High-income countries",NA,1988,22492472
"High-income countries",NA,1989,21712688
"High-income countries",NA,1990,20512044
"High-income countries",NA,1991,16566383
"High-income countries",NA,1992,23754250
"High-income countries",NA,1993,23421894
"High-income countries",NA,1994,21525614
"High-income countries",NA,1995,20425884
"High-income countries",NA,1996,22620030
"High-income countries",NA,1997,22288854
"High-income countries",NA,1998,21562508
"High-income countries",NA,1999,21893492
"High-income countries",NA,2000,24894708
"High-income countries",NA,2001,23021124
"High-income countries",NA,2002,22110166
"High-income countries",NA,2003,21249216
"High-income countries",NA,2004,23395714
"High-income countries",NA,2005,21862538
"High-income countries",NA,2006,21683116
"High-income countries",NA,2007,21212364
"High-income countries",NA,2008,21981550
"High-income countries",NA,2009,22052052
"High-income countries",NA,2010,20100392
"High-income countries",NA,2011,21153760
"High-income countries",NA,2012,20325056
"High-income countries",NA,2013,22563044
"High-income countries",NA,2014,24636524
"High-income countries",NA,2015,23626852
"High-income countries",NA,2016,24252512
"High-income countries",NA,2017,21416438
"High-income countries",NA,2018,24917346
"High-income countries",NA,2019,23568686
"High-income countries",NA,2020,23706514
"High-income countries",NA,2021,23859238
"High-income countries",NA,2022,24331158
"High-income countries",NA,2023,23753304
"Honduras","HND",1990,115
"Honduras","HND",1991,135
"Honduras","HND",1992,135
"Honduras","HND",1993,150
"Honduras","HND",1994,156.24
"Honduras","HND",1995,149.68
"Honduras","HND",1996,149.47
"Honduras","HND",1997,150.42
"Honduras","HND",1998,151.22
"Honduras","HND",1999,150
"Honduras","HND",2000,151.6
"Honduras","HND",2001,145
"Honduras","HND",2002,159
"Honduras","HND",2003,160
"Honduras","HND",2004,161
"Honduras","HND",2005,162
"Honduras","HND",2006,175
"Honduras","HND",2007,172.94
"Honduras","HND",2008,171.47
"Honduras","HND",2009,172.35
"Honduras","HND",2010,173.85
"Honduras","HND",2011,175.34
"Honduras","HND",2012,176.84
"Honduras","HND",2013,178.33
"Honduras","HND",2014,180.24
"Honduras","HND",2015,182.54
"Honduras","HND",2016,184.68
"Honduras","HND",2017,186.63
"Honduras","HND",2018,188.51
"Honduras","HND",2019,190.34
"Honduras","HND",2020,192.1
"Honduras","HND",2021,193.04
"Honduras","HND",2022,194.47
"Honduras","HND",2023,195.89
"Hungary","HUN",1961,349500
"Hungary","HUN",1962,314900
"Hungary","HUN",1963,503500
"Hungary","HUN",1964,432200
"Hungary","HUN",1965,378904
"Hungary","HUN",1966,396490
"Hungary","HUN",1967,674644
"Hungary","HUN",1968,481679
"Hungary","HUN",1969,818741
"Hungary","HUN",1970,660829
"Hungary","HUN",1971,620534
"Hungary","HUN",1972,709349
"Hungary","HUN",1973,780525
"Hungary","HUN",1974,829015
"Hungary","HUN",1975,808787
"Hungary","HUN",1976,973940
"Hungary","HUN",1977,1105448
"Hungary","HUN",1978,779222
"Hungary","HUN",1979,963956
"Hungary","HUN",1980,1016585
"Hungary","HUN",1981,1232428
"Hungary","HUN",1982,1278919
"Hungary","HUN",1983,1140627
"Hungary","HUN",1984,1088172
"Hungary","HUN",1985,953597
"Hungary","HUN",1986,1252938
"Hungary","HUN",1987,1064414
"Hungary","HUN",1988,1130786
"Hungary","HUN",1989,959074
"Hungary","HUN",1990,945455
"Hungary","HUN",1991,859195
"Hungary","HUN",1992,665828
"Hungary","HUN",1993,819358
"Hungary","HUN",1994,656987
"Hungary","HUN",1995,352984
"Hungary","HUN",1996,551910
"Hungary","HUN",1997,499925
"Hungary","HUN",1998,481987
"Hungary","HUN",1999,444508
"Hungary","HUN",2000,694586
"Hungary","HUN",2001,605440
"Hungary","HUN",2002,526865
"Hungary","HUN",2003,507505
"Hungary","HUN",2004,700391
"Hungary","HUN",2005,510361
"Hungary","HUN",2006,537345
"Hungary","HUN",2007,586113.4
"Hungary","HUN",2008,568600
"Hungary","HUN",2009,575368
"Hungary","HUN",2010,496916
"Hungary","HUN",2011,292810
"Hungary","HUN",2012,650600
"Hungary","HUN",2013,591870
"Hungary","HUN",2014,779850
"Hungary","HUN",2015,511460
"Hungary","HUN",2016,497108
"Hungary","HUN",2017,473662
"Hungary","HUN",2018,678780
"Hungary","HUN",2019,498330
"Hungary","HUN",2020,398710
"Hungary","HUN",2021,514520
"Hungary","HUN",2022,350100
"Hungary","HUN",2023,486300
"India","IND",1961,185000
"India","IND",1962,160000
"India","IND",1963,140000
"India","IND",1964,110000
"India","IND",1965,90000
"India","IND",1966,97500
"India","IND",1967,127000
"India","IND",1968,163000
"India","IND",1969,201000
"India","IND",1970,277000
"India","IND",1971,352000
"India","IND",1972,433000
"India","IND",1973,515000
"India","IND",1974,592000
"India","IND",1975,510000
"India","IND",1976,5e+05
"India","IND",1977,503500
"India","IND",1978,545070
"India","IND",1979,662020
"India","IND",1980,658000
"India","IND",1981,821790
"India","IND",1982,926980
"India","IND",1983,966600
"India","IND",1984,985900
"India","IND",1985,1005560
"India","IND",1986,1258000
"India","IND",1987,861404
"India","IND",1988,995296
"India","IND",1989,1084117
"India","IND",1990,1093900
"India","IND",1991,1175005
"India","IND",1992,1147743
"India","IND",1993,1168252
"India","IND",1994,1300000
"India","IND",1995,1200000
"India","IND",1996,1211379
"India","IND",1997,1308390
"India","IND",1998,1320590
"India","IND",1999,1380000
"India","IND",2000,1050000
"India","IND",2001,1230000
"India","IND",2002,1160000
"India","IND",2003,1470000
"India","IND",2004,1521600
"India","IND",2005,1739000
"India","IND",2006,1814000
"India","IND",2007,1624000
"India","IND",2008,2001000
"India","IND",2009,1985000
"India","IND",2010,1777200
"India","IND",2011,2891000
"India","IND",2012,2203400
"India","IND",2013,1915000
"India","IND",2014,2497680
"India","IND",2015,2134000
"India","IND",2016,2521000
"India","IND",2017,2265000
"India","IND",2018,2327000
"India","IND",2019,2316000
"India","IND",2020,2814000
"India","IND",2021,2276000
"India","IND",2022,2589000
"India","IND",2023,2876000
"Iran","IRN",1961,65000
"Iran","IRN",1962,65000
"Iran","IRN",1963,65000
"Iran","IRN",1964,68000
"Iran","IRN",1965,75000
"Iran","IRN",1966,78000
"Iran","IRN",1967,80000
"Iran","IRN",1968,80000
"Iran","IRN",1969,86500
"Iran","IRN",1970,88500
"Iran","IRN",1971,91102
"Iran","IRN",1972,89600
"Iran","IRN",1973,120000
"Iran","IRN",1974,170000
"Iran","IRN",1975,220000
"Iran","IRN",1976,380000
"Iran","IRN",1977,5e+05
"Iran","IRN",1978,450000
"Iran","IRN",1979,550000
"Iran","IRN",1980,6e+05
"Iran","IRN",1981,735890
"Iran","IRN",1982,930181
"Iran","IRN",1983,1028697
"Iran","IRN",1984,940299
"Iran","IRN",1985,1137762
"Iran","IRN",1986,1154322
"Iran","IRN",1987,1238119
"Iran","IRN",1988,1351291
"Iran","IRN",1989,1245568
"Iran","IRN",1990,1523980
"Iran","IRN",1991,1364407
"Iran","IRN",1992,1463072
"Iran","IRN",1993,1624183
"Iran","IRN",1994,2008051
"Iran","IRN",1995,1989653
"Iran","IRN",1996,1925423
"Iran","IRN",1997,1998107
"Iran","IRN",1998,1943627
"Iran","IRN",1999,2137037
"Iran","IRN",2000,2097244.2
"Iran","IRN",2001,2353359
"Iran","IRN",2002,2333895.5
"Iran","IRN",2003,2518732.8
"Iran","IRN",2004,2219145
"Iran","IRN",2005,2661901
"Iran","IRN",2006,2306941
"Iran","IRN",2007,2977881.2
"Iran","IRN",2008,2778774.5
"Iran","IRN",2009,2854420
"Iran","IRN",2010,2903572.2
"Iran","IRN",2011,3112900
"Iran","IRN",2012,3103883.2
"Iran","IRN",2013,3035492.8
"Iran","IRN",2014,2412494
"Iran","IRN",2015,2500000
"Iran","IRN",2016,2096749
"Iran","IRN",2017,2398831
"Iran","IRN",2018,1936697
"Iran","IRN",2019,2241124.2
"Iran","IRN",2020,2241100
"Iran","IRN",2021,2767822.2
"Iran","IRN",2022,1989734
"Iran","IRN",2023,2177337
"Iraq","IRQ",1961,20000
"Iraq","IRQ",1962,20000
"Iraq","IRQ",1963,22000
"Iraq","IRQ",1964,22000
"Iraq","IRQ",1965,23000
"Iraq","IRQ",1966,23000
"Iraq","IRQ",1967,24000
"Iraq","IRQ",1968,20000
"Iraq","IRQ",1969,30000
"Iraq","IRQ",1970,35000
"Iraq","IRQ",1971,42833
"Iraq","IRQ",1972,50000
"Iraq","IRQ",1973,60000
"Iraq","IRQ",1974,65000
"Iraq","IRQ",1975,73000
"Iraq","IRQ",1976,80000
"Iraq","IRQ",1977,85000
"Iraq","IRQ",1978,99680
"Iraq","IRQ",1979,101000
"Iraq","IRQ",1980,74000
"Iraq","IRQ",1981,105000
"Iraq","IRQ",1982,110000
"Iraq","IRQ",1983,115000
"Iraq","IRQ",1984,120000
"Iraq","IRQ",1985,120000
"Iraq","IRQ",1986,80000
"Iraq","IRQ",1987,65090
"Iraq","IRQ",1988,72000
"Iraq","IRQ",1989,75000
"Iraq","IRQ",1990,75000
"Iraq","IRQ",1991,65000
"Iraq","IRQ",1992,67000
"Iraq","IRQ",1993,68800
"Iraq","IRQ",1994,85500
"Iraq","IRQ",1995,90000
"Iraq","IRQ",1996,85000
"Iraq","IRQ",1997,80000
"Iraq","IRQ",1998,86000
"Iraq","IRQ",1999,93000
"Iraq","IRQ",2000,66000
"Iraq","IRQ",2001,70000
"Iraq","IRQ",2002,63000
"Iraq","IRQ",2003,64000
"Iraq","IRQ",2004,29000
"Iraq","IRQ",2005,25000
"Iraq","IRQ",2006,25000
"Iraq","IRQ",2007,31000
"Iraq","IRQ",2008,36362
"Iraq","IRQ",2009,36576
"Iraq","IRQ",2010,39601
"Iraq","IRQ",2011,45948
"Iraq","IRQ",2012,52318
"Iraq","IRQ",2013,62433
"Iraq","IRQ",2014,63376
"Iraq","IRQ",2015,42307
"Iraq","IRQ",2016,44495
"Iraq","IRQ",2017,47626
"Iraq","IRQ",2018,49644
"Iraq","IRQ",2019,75831
"Iraq","IRQ",2020,79413
"Iraq","IRQ",2021,78917
"Iraq","IRQ",2022,77677.38
"Iraq","IRQ",2023,75660.46
"Ireland","IRL",1961,29000
"Ireland","IRL",1962,31000
"Ireland","IRL",1963,35000
"Ireland","IRL",1964,24000
"Ireland","IRL",1965,21000
"Ireland","IRL",1966,17000
"Ireland","IRL",1967,16000
"Ireland","IRL",1968,20000
"Ireland","IRL",1969,22000
"Ireland","IRL",1970,20000
"Ireland","IRL",1971,13000
"Ireland","IRL",1972,9100
"Ireland","IRL",1973,11900
"Ireland","IRL",1974,10000
"Ireland","IRL",1975,10300
"Ireland","IRL",1976,10800
"Ireland","IRL",1977,9800
"Ireland","IRL",1978,10100
"Ireland","IRL",1979,10000
"Ireland","IRL",1980,8900
"Ireland","IRL",1981,6500
"Ireland","IRL",1982,9000
"Ireland","IRL",1983,10350
"Ireland","IRL",1984,13692
"Ireland","IRL",1985,10960
"Ireland","IRL",1986,9800
"Ireland","IRL",1987,10400
"Ireland","IRL",1988,10400
"Ireland","IRL",1989,11700
"Ireland","IRL",1990,10600
"Ireland","IRL",1991,10300
"Ireland","IRL",1992,8100
"Ireland","IRL",1993,8100
"Ireland","IRL",1994,11500
"Ireland","IRL",1995,11800
"Ireland","IRL",1996,11500
"Ireland","IRL",1997,9700
"Ireland","IRL",1998,8000
"Ireland","IRL",1999,13000
"Ireland","IRL",2000,10800
"Ireland","IRL",2001,15600
"Ireland","IRL",2002,10900
"Ireland","IRL",2003,7500
"Ireland","IRL",2004,18500
"Ireland","IRL",2005,14800
"Ireland","IRL",2006,18200
"Ireland","IRL",2007,15000
"Ireland","IRL",2008,15600
"Ireland","IRL",2009,13100
"Ireland","IRL",2010,21100
"Ireland","IRL",2011,20400
"Ireland","IRL",2012,12100
"Ireland","IRL",2013,15200
"Ireland","IRL",2014,19600
"Ireland","IRL",2015,18800
"Ireland","IRL",2016,21800
"Ireland","IRL",2017,21369
"Ireland","IRL",2018,20140
"Ireland","IRL",2019,19880
"Ireland","IRL",2020,19470
"Ireland","IRL",2021,15860
"Ireland","IRL",2022,23200
