"Entity","Code","Year","barley__00000044__production__005510__tonnes"
"Europe",NA,2003,83401210
"Europe",NA,2004,96505750
"Europe",NA,2005,83044350
"Europe",NA,2006,88908500
"Europe",NA,2007,82901460
"Europe",NA,2008,105352420
"Europe",NA,2009,95643940
"Europe",NA,2010,73261064
"Europe",NA,2011,81279540
"Europe",NA,2012,79131810
"Europe",NA,2013,85936310
"Europe",NA,2014,93570460
"Europe",NA,2015,91259144
"Europe",NA,2016,90292504
"Europe",NA,2017,90698550
"Europe",NA,2018,83376210
"Europe",NA,2019,95667410
"Europe",NA,2020,94424100
"Europe",NA,2021,89413860
"Europe",NA,2022,91493000
"Europe",NA,2023,83103030
"Europe (FAO)",NA,1961,40745520
"Europe (FAO)",NA,1962,50308732
"Europe (FAO)",NA,1963,52865652
"Europe (FAO)",NA,1964,61963920
"Europe (FAO)",NA,1965,56468424
"Europe (FAO)",NA,1966,65222210
"Europe (FAO)",NA,1967,68361624
"Europe (FAO)",NA,1968,72529600
"Europe (FAO)",NA,1969,78313970
"Europe (FAO)",NA,1970,79744000
"Europe (FAO)",NA,1971,84372820
"Europe (FAO)",NA,1972,89037890
"Europe (FAO)",NA,1973,107586620
"Europe (FAO)",NA,1974,111544300
"Europe (FAO)",NA,1975,92389590
"Europe (FAO)",NA,1976,120235440
"Europe (FAO)",NA,1977,114031590
"Europe (FAO)",NA,1978,128484150
"Europe (FAO)",NA,1979,112247130
"Europe (FAO)",NA,1980,112990950
"Europe (FAO)",NA,1981,99279096
"Europe (FAO)",NA,1982,110788940
"Europe (FAO)",NA,1983,111450740
"Europe (FAO)",NA,1984,118162880
"Europe (FAO)",NA,1985,117562136
"Europe (FAO)",NA,1986,119681140
"Europe (FAO)",NA,1987,122592920
"Europe (FAO)",NA,1988,114076160
"Europe (FAO)",NA,1989,116594660
"Europe (FAO)",NA,1990,123788260
"Europe (FAO)",NA,1991,113813870
"Europe (FAO)",NA,1992,101630410
"Europe (FAO)",NA,1993,105130536
"Europe (FAO)",NA,1994,102584000
"Europe (FAO)",NA,1995,84759020
"Europe (FAO)",NA,1996,88924456
"Europe (FAO)",NA,1997,97929820
"Europe (FAO)",NA,1998,82365930
"Europe (FAO)",NA,1999,78630260
"Europe (FAO)",NA,2000,84002460
"Europe (FAO)",NA,2001,92365520
"Europe (FAO)",NA,2002,91282616
"Europe (FAO)",NA,2003,83251220
"Europe (FAO)",NA,2004,96404760
"Europe (FAO)",NA,2005,82984060
"Europe (FAO)",NA,2006,88850120
"Europe (FAO)",NA,2007,82849450
"Europe (FAO)",NA,2008,105348920
"Europe (FAO)",NA,2009,95603840
"Europe (FAO)",NA,2010,73215000
"Europe (FAO)",NA,2011,81233820
"Europe (FAO)",NA,2012,79064780
"Europe (FAO)",NA,2013,85900300
"Europe (FAO)",NA,2014,93567740
"Europe (FAO)",NA,2015,91206970
"Europe (FAO)",NA,2016,90289600
"Europe (FAO)",NA,2017,90679800
"Europe (FAO)",NA,2018,83368290
"Europe (FAO)",NA,2019,95637010
"Europe (FAO)",NA,2020,94397384
"Europe (FAO)",NA,2021,89387750
"Europe (FAO)",NA,2022,91468550
"Europe (FAO)",NA,2023,83081544
"European Union (27)",NA,1961,20358264
"European Union (27)",NA,1962,23326168
"European Union (27)",NA,1963,24816612
"European Union (27)",NA,1964,25107104
"European Union (27)",NA,1965,26516280
"European Union (27)",NA,1966,27527916
"European Union (27)",NA,1967,32714720
"European Union (27)",NA,1968,33785230
"European Union (27)",NA,1969,35512004
"European Union (27)",NA,1970,33162692
"European Union (27)",NA,1971,39384884
"European Union (27)",NA,1972,41496410
"European Union (27)",NA,1973,42856856
"European Union (27)",NA,1974,46854892
"European Union (27)",NA,1975,46070132
"European Union (27)",NA,1976,43819776
"European Union (27)",NA,1977,49663176
"European Union (27)",NA,1978,55624416
"European Union (27)",NA,1979,52389730
"European Union (27)",NA,1980,56494124
"European Union (27)",NA,1981,50001348
"European Union (27)",NA,1982,53553216
"European Union (27)",NA,1983,49050260
"European Union (27)",NA,1984,61870810
"European Union (27)",NA,1985,58902370
"European Union (27)",NA,1986,54334060
"European Union (27)",NA,1987,54493430
"European Union (27)",NA,1988,59254812
"European Union (27)",NA,1989,57832670
"European Union (27)",NA,1990,57010410
"European Union (27)",NA,1991,58642930
"European Union (27)",NA,1992,48660690
"European Union (27)",NA,1993,53397804
"European Union (27)",NA,1994,50183510
"European Union (27)",NA,1995,48567668
"European Union (27)",NA,1996,55448776
"European Union (27)",NA,1997,57398164
"European Union (27)",NA,1998,56422664
"European Union (27)",NA,1999,52050268
"European Union (27)",NA,2000,53860572
"European Union (27)",NA,2001,52781496
"European Union (27)",NA,2002,52951252
"European Union (27)",NA,2003,49490716
"European Union (27)",NA,2004,58721812
"European Union (27)",NA,2005,49490240
"European Union (27)",NA,2006,51012332
"European Union (27)",NA,2007,53130148
"European Union (27)",NA,2008,59535970
"European Union (27)",NA,2009,55674940
"European Union (27)",NA,2010,47856036
"European Union (27)",NA,2011,46414884
"European Union (27)",NA,2012,49487096
"European Union (27)",NA,2013,52755220
"European Union (27)",NA,2014,53698516
"European Union (27)",NA,2015,54777748
"European Union (27)",NA,2016,53296490
"European Union (27)",NA,2017,51672570
"European Union (27)",NA,2018,50149810
"European Union (27)",NA,2019,55588540
"European Union (27)",NA,2020,54670560
"European Union (27)",NA,2021,52090790
"European Union (27)",NA,2022,51990030
"European Union (27)",NA,2023,47381730
"European Union (27) (FAO)",NA,1961,20786040
"European Union (27) (FAO)",NA,1962,23848668
"European Union (27) (FAO)",NA,1963,25320816
"European Union (27) (FAO)",NA,1964,25641106
"European Union (27) (FAO)",NA,1965,27066740
"European Union (27) (FAO)",NA,1966,28050744
"European Union (27) (FAO)",NA,1967,33383344
"European Union (27) (FAO)",NA,1968,34407144
"European Union (27) (FAO)",NA,1969,36122268
"European Union (27) (FAO)",NA,1970,33733510
"European Union (27) (FAO)",NA,1971,40028590
"European Union (27) (FAO)",NA,1972,42189172
"European Union (27) (FAO)",NA,1973,43632424
"European Union (27) (FAO)",NA,1974,47607450
"European Union (27) (FAO)",NA,1975,46546628
"European Union (27) (FAO)",NA,1976,44464572
"European Union (27) (FAO)",NA,1977,50396304
"European Union (27) (FAO)",NA,1978,56465264
"European Union (27) (FAO)",NA,1979,53231384
"European Union (27) (FAO)",NA,1980,57359852
"European Union (27) (FAO)",NA,1981,50825170
"European Union (27) (FAO)",NA,1982,54367550
"European Union (27) (FAO)",NA,1983,49755590
"European Union (27) (FAO)",NA,1984,62806356
"European Union (27) (FAO)",NA,1985,59648936
"European Union (27) (FAO)",NA,1986,55191690
"European Union (27) (FAO)",NA,1987,55231744
"European Union (27) (FAO)",NA,1988,60057640
"European Union (27) (FAO)",NA,1989,58538810
"European Union (27) (FAO)",NA,1990,57603920
"European Union (27) (FAO)",NA,1991,59202908
"European Union (27) (FAO)",NA,1992,49180360
"European Union (27) (FAO)",NA,1993,53856430
"European Union (27) (FAO)",NA,1994,50589636
"European Union (27) (FAO)",NA,1995,48987576
"European Union (27) (FAO)",NA,1996,55903610
"European Union (27) (FAO)",NA,1997,57839390
"European Union (27) (FAO)",NA,1998,56797164
"European Union (27) (FAO)",NA,1999,52437830
"European Union (27) (FAO)",NA,2000,53860572
"European Union (27) (FAO)",NA,2001,52781496
"European Union (27) (FAO)",NA,2002,52951250
"European Union (27) (FAO)",NA,2003,49490720
"European Union (27) (FAO)",NA,2004,58721812
"European Union (27) (FAO)",NA,2005,49490240
"European Union (27) (FAO)",NA,2006,51012332
"European Union (27) (FAO)",NA,2007,53130148
"European Union (27) (FAO)",NA,2008,59535970
"European Union (27) (FAO)",NA,2009,55674940
"European Union (27) (FAO)",NA,2010,47856036
"European Union (27) (FAO)",NA,2011,46414884
"European Union (27) (FAO)",NA,2012,49487096
"European Union (27) (FAO)",NA,2013,52755220
"European Union (27) (FAO)",NA,2014,53698516
"European Union (27) (FAO)",NA,2015,54777744
"European Union (27) (FAO)",NA,2016,53296490
"European Union (27) (FAO)",NA,2017,51672570
"European Union (27) (FAO)",NA,2018,50149810
"European Union (27) (FAO)",NA,2019,55588540
"European Union (27) (FAO)",NA,2020,54670560
"European Union (27) (FAO)",NA,2021,52090790
"European Union (27) (FAO)",NA,2022,51990030
"European Union (27) (FAO)",NA,2023,47381730
"Finland","FIN",1961,365161
"Finland","FIN",1962,270100
"Finland","FIN",1963,492300
"Finland","FIN",1964,369700
"Finland","FIN",1965,501602
"Finland","FIN",1966,596700
"Finland","FIN",1967,680800
"Finland","FIN",1968,717700
"Finland","FIN",1969,840000
"Finland","FIN",1970,933400
"Finland","FIN",1971,1054200
"Finland","FIN",1972,1140200
"Finland","FIN",1973,992400
"Finland","FIN",1974,962900
"Finland","FIN",1975,1241900
"Finland","FIN",1976,1553400
"Finland","FIN",1977,1447400
"Finland","FIN",1978,1565100
"Finland","FIN",1979,1649900
"Finland","FIN",1980,1533600
"Finland","FIN",1981,1080100
"Finland","FIN",1982,1598500
"Finland","FIN",1983,1764400
"Finland","FIN",1984,1715300
"Finland","FIN",1985,1853800
"Finland","FIN",1986,1713800
"Finland","FIN",1987,1089200
"Finland","FIN",1988,1611800
"Finland","FIN",1989,1629900
"Finland","FIN",1990,1720000
"Finland","FIN",1991,1778800
"Finland","FIN",1992,1330600
"Finland","FIN",1993,1678900
"Finland","FIN",1994,1858100
"Finland","FIN",1995,1763500
"Finland","FIN",1996,1859600
"Finland","FIN",1997,2003500
"Finland","FIN",1998,1316200
"Finland","FIN",1999,1567700
"Finland","FIN",2000,1984800
"Finland","FIN",2001,1786000
"Finland","FIN",2002,1738700
"Finland","FIN",2003,1697400
"Finland","FIN",2004,1724700
"Finland","FIN",2005,2102900
"Finland","FIN",2006,1972100
"Finland","FIN",2007,1984400
"Finland","FIN",2008,2128600
"Finland","FIN",2009,2171000
"Finland","FIN",2010,1340200
"Finland","FIN",2011,1514300
"Finland","FIN",2012,1581000
"Finland","FIN",2013,1904200
"Finland","FIN",2014,1854800
"Finland","FIN",2015,1569000
"Finland","FIN",2016,1580700
"Finland","FIN",2017,1460100
"Finland","FIN",2018,1353190
"Finland","FIN",2019,1701960
"Finland","FIN",2020,1397970
"Finland","FIN",2021,1045500
"Finland","FIN",2022,1426300
"Finland","FIN",2023,1078700
"France","FRA",1961,5412790
"France","FRA",1962,6003010
"France","FRA",1963,7384040
"France","FRA",1964,6790980
"France","FRA",1965,7377700
"France","FRA",1966,7421160
"France","FRA",1967,9874340
"France","FRA",1968,9139410
"France","FRA",1969,9452070
"France","FRA",1970,8154000
"France","FRA",1971,8989000
"France","FRA",1972,10466000
"France","FRA",1973,10948470
"France","FRA",1974,10035000
"France","FRA",1975,9343510
"France","FRA",1976,8530000
"France","FRA",1977,10261390
"France","FRA",1978,11321000
"France","FRA",1979,11196000
"France","FRA",1980,11692000
"France","FRA",1981,10102000
"France","FRA",1982,10036000
"France","FRA",1983,8772690
"France","FRA",1984,11508882
"France","FRA",1985,11442120
"France","FRA",1986,10062990
"France","FRA",1987,10489020
"France","FRA",1988,9883200
"France","FRA",1989,9840353
"France","FRA",1990,9995700
"France","FRA",1991,10603446
"France","FRA",1992,10434732
"France","FRA",1993,8909135
"France","FRA",1994,7566308.5
"France","FRA",1995,7590270
"France","FRA",1996,9403955
"France","FRA",1997,10004032
"France","FRA",1998,10430957
"France","FRA",1999,9376404
"France","FRA",2000,9709332
"France","FRA",2001,9797468
"France","FRA",2002,10974840
"France","FRA",2003,9848186
"France","FRA",2004,11033331
"France","FRA",2005,10313589
"France","FRA",2006,10400576
"France","FRA",2007,9473584
"France","FRA",2008,12170629
"France","FRA",2009,12879004
"France","FRA",2010,10101597
"France","FRA",2011,8775155
"France","FRA",2012,11341189
"France","FRA",2013,10315285
"France","FRA",2014,11728556
"France","FRA",2015,13098234
"France","FRA",2016,10439229
"France","FRA",2017,12086796
"France","FRA",2018,11042820
"France","FRA",2019,13565420
"France","FRA",2020,10277230
"France","FRA",2021,11321320
"France","FRA",2022,11285440
"France","FRA",2023,12143490
"Georgia","GEO",1992,75100
"Georgia","GEO",1993,39500
"Georgia","GEO",1994,32000
"Georgia","GEO",1995,33600
"Georgia","GEO",1996,28100
"Georgia","GEO",1997,45400
"Georgia","GEO",1998,20185
"Georgia","GEO",1999,50800
"Georgia","GEO",2000,30110
"Georgia","GEO",2001,98919
"Georgia","GEO",2002,57529
"Georgia","GEO",2003,48318
"Georgia","GEO",2004,61351
"Georgia","GEO",2005,65399
"Georgia","GEO",2006,30600
"Georgia","GEO",2007,40300
"Georgia","GEO",2008,49300
"Georgia","GEO",2009,19900
"Georgia","GEO",2010,23300
"Georgia","GEO",2011,30300
"Georgia","GEO",2012,20700
"Georgia","GEO",2013,35000
"Georgia","GEO",2014,26700
"Georgia","GEO",2015,40900
"Georgia","GEO",2016,47200
"Georgia","GEO",2017,43900
"Georgia","GEO",2018,57700
"Georgia","GEO",2019,53500
"Georgia","GEO",2020,45400
"Georgia","GEO",2021,58100
"Georgia","GEO",2022,58800
"Georgia","GEO",2023,52900
"Germany","DEU",1961,3669020
"Germany","DEU",1962,4908212
"Germany","DEU",1963,4759281
"Germany","DEU",1964,5411377
"Germany","DEU",1965,5015922
"Germany","DEU",1966,5394619
"Germany","DEU",1967,6661234
"Germany","DEU",1968,7094694
"Germany","DEU",1969,7197820
"Germany","DEU",1970,6679942
"Germany","DEU",1971,8059814
"Germany","DEU",1972,8589445
"Germany","DEU",1973,9470073
"Germany","DEU",1974,10470170
"Germany","DEU",1975,10651467
"Germany","DEU",1976,9943301
"Germany","DEU",1977,11263901
"Germany","DEU",1978,12742537
"Germany","DEU",1979,11506946
"Germany","DEU",1980,12804914
"Germany","DEU",1981,12162538
"Germany","DEU",1982,13514568
"Germany","DEU",1983,12826105
"Germany","DEU",1984,14422165
"Germany","DEU",1985,14056190
"Germany","DEU",1986,13670473
"Germany","DEU",1987,12769531
"Germany","DEU",1988,13385605
"Germany","DEU",1989,14399172
"Germany","DEU",1990,13992013
"Germany","DEU",1991,14493757
"Germany","DEU",1992,12196452
"Germany","DEU",1993,11005635
"Germany","DEU",1994,10902517
"Germany","DEU",1995,11891143
"Germany","DEU",1996,12074051
"Germany","DEU",1997,13398820
"Germany","DEU",1998,12512262
"Germany","DEU",1999,13300984
"Germany","DEU",2000,12105820
"Germany","DEU",2001,13494587
"Germany","DEU",2002,10927970
"Germany","DEU",2003,10595573
"Germany","DEU",2004,12992870
"Germany","DEU",2005,11613800
"Germany","DEU",2006,11966600
"Germany","DEU",2007,10384218
"Germany","DEU",2008,11967114
"Germany","DEU",2009,12288100
"Germany","DEU",2010,10326918
"Germany","DEU",2011,8733800
"Germany","DEU",2012,10391300
"Germany","DEU",2013,10343600
"Germany","DEU",2014,11562800
"Germany","DEU",2015,11629900
"Germany","DEU",2016,10730500
"Germany","DEU",2017,10853400
"Germany","DEU",2018,9583600
"Germany","DEU",2019,11591500
"Germany","DEU",2020,10769200
"Germany","DEU",2021,10411100
"Germany","DEU",2022,11207100
"Germany","DEU",2023,10999900
"Greece","GRC",1961,221442
"Greece","GRC",1962,232447
"Greece","GRC",1963,207005
"Greece","GRC",1964,242000
"Greece","GRC",1965,337505
"Greece","GRC",1966,563438
"Greece","GRC",1967,773718
"Greece","GRC",1968,470899
"Greece","GRC",1969,447545
"Greece","GRC",1970,736910
"Greece","GRC",1971,781044
"Greece","GRC",1972,874000
"Greece","GRC",1973,850000
"Greece","GRC",1974,969000
"Greece","GRC",1975,915500
"Greece","GRC",1976,942800
"Greece","GRC",1977,662000
"Greece","GRC",1978,891000
"Greece","GRC",1979,861100
"Greece","GRC",1980,911000
"Greece","GRC",1981,742100
"Greece","GRC",1982,823000
"Greece","GRC",1983,624000
"Greece","GRC",1984,854000
"Greece","GRC",1985,583000
"Greece","GRC",1986,681000
"Greece","GRC",1987,544000
"Greece","GRC",1988,599000
"Greece","GRC",1989,614000
"Greece","GRC",1990,312000
"Greece","GRC",1991,472000
"Greece","GRC",1992,430000
"Greece","GRC",1993,413435.06
"Greece","GRC",1994,416129.7
"Greece","GRC",1995,411539.06
"Greece","GRC",1996,357330.12
"Greece","GRC",1997,349060.8
"Greece","GRC",1998,330645.7
"Greece","GRC",1999,287286.62
"Greece","GRC",2000,288349.47
"Greece","GRC",2001,276062.88
"Greece","GRC",2002,281958.22
"Greece","GRC",2003,225516.73
"Greece","GRC",2004,233882
"Greece","GRC",2005,227464.06
"Greece","GRC",2006,245471
"Greece","GRC",2007,274373
"Greece","GRC",2008,353496.56
"Greece","GRC",2009,341083.84
"Greece","GRC",2010,311066.97
"Greece","GRC",2011,319002.75
"Greece","GRC",2012,336461.28
"Greece","GRC",2013,381071.2
"Greece","GRC",2014,420880.12
"Greece","GRC",2015,512628.25
"Greece","GRC",2016,381650
"Greece","GRC",2017,376543
"Greece","GRC",2018,344610
"Greece","GRC",2019,366580
"Greece","GRC",2020,398680
"Greece","GRC",2021,330220
"Greece","GRC",2022,323380
"Greece","GRC",2023,362520
"Guatemala","GTM",1961,50
"Guatemala","GTM",1962,60
"Guatemala","GTM",1963,70
"Guatemala","GTM",1964,80
"Guatemala","GTM",1965,90
"Guatemala","GTM",1966,100
"Guatemala","GTM",1967,96
"Guatemala","GTM",1968,133
"Guatemala","GTM",1969,147
"Guatemala","GTM",1970,161
"Guatemala","GTM",1971,179
"Guatemala","GTM",1972,200
"Guatemala","GTM",1973,225
"Guatemala","GTM",1974,304
"Guatemala","GTM",1975,319
"Guatemala","GTM",1976,322
"Guatemala","GTM",1977,267
"Guatemala","GTM",1978,478
"Guatemala","GTM",1979,478
"Guatemala","GTM",1980,538
"Guatemala","GTM",1981,450
"Guatemala","GTM",1982,400
"Guatemala","GTM",1983,386
"Guatemala","GTM",1984,650
"Guatemala","GTM",1985,690
"Guatemala","GTM",1986,650
"Guatemala","GTM",1987,593
"Guatemala","GTM",1988,538
"Guatemala","GTM",1989,534
"Guatemala","GTM",1990,621
"Guatemala","GTM",1991,607
"Guatemala","GTM",1992,630
"Guatemala","GTM",1993,755
"Guatemala","GTM",1994,860
"Guatemala","GTM",1995,850
"Guatemala","GTM",1996,903.18
"Guatemala","GTM",1997,1124.36
"Guatemala","GTM",1998,1401.83
"Guatemala","GTM",1999,1633
"Guatemala","GTM",2000,1451
"Guatemala","GTM",2001,54.43
"Guatemala","GTM",2002,36.29
"Guatemala","GTM",2003,36.29
"Guatemala","GTM",2004,63.5
"Guatemala","GTM",2005,40.82
"Guatemala","GTM",2006,40.82
"Guatemala","GTM",2007,49.9
"Guatemala","GTM",2008,22.68
"Guatemala","GTM",2009,13.61
"Guatemala","GTM",2010,12.52
"Guatemala","GTM",2011,13.15
"Guatemala","GTM",2012,13.52
"Guatemala","GTM",2013,13.74
"Guatemala","GTM",2014,18.14
"Guatemala","GTM",2015,18.14
"Guatemala","GTM",2016,18.14
"Guatemala","GTM",2017,18.14
"Guatemala","GTM",2018,18.14
"Guatemala","GTM",2019,18.14
"Guatemala","GTM",2020,18.14
"Guatemala","GTM",2021,18.14
"Guatemala","GTM",2022,18.14
"Guatemala","GTM",2023,18.14
"High-income countries",NA,1961,41759020
"High-income countries",NA,1962,47001070
"High-income countries",NA,1963,49457770
"High-income countries",NA,1964,49693536
"High-income countries",NA,1965,53086656
"High-income countries",NA,1966,56898680
"High-income countries",NA,1967,60552120
"High-income countries",NA,1968,64634536
"High-income countries",NA,1969,67391860
"High-income countries",NA,1970,64850516
"High-income countries",NA,1971,77950410
"High-income countries",NA,1972,76711830
"High-income countries",NA,1973,76960500
"High-income countries",NA,1974,77287160
"High-income countries",NA,1975,79181090
"High-income countries",NA,1976,76942056
"High-income countries",NA,1977,86315140
"High-income countries",NA,1978,93301300
"High-income countries",NA,1979,86336840
"High-income countries",NA,1980,91524780
"High-income countries",NA,1981,90564210
"High-income countries",NA,1982,94495900
"High-income countries",NA,1983,88084190
"High-income countries",NA,1984,105061460
"High-income countries",NA,1985,101576950
"High-income countries",NA,1986,98284110
"High-income countries",NA,1987,95081450
"High-income countries",NA,1988,90698550
"High-income countries",NA,1989,93551800
"High-income countries",NA,1990,94698680
"High-income countries",NA,1991,94775370
"High-income countries",NA,1992,111080160
"High-income countries",NA,1993,116951944
"High-income countries",NA,1994,113671620
"High-income countries",NA,1995,97822090
"High-income countries",NA,1996,111849250
"High-income countries",NA,1997,116405520
"High-income countries",NA,1998,101843304
"High-income countries",NA,1999,96324010
"High-income countries",NA,2000,101507840
"High-income countries",NA,2001,104052490
"High-income countries",NA,2002,100606744
"High-income countries",NA,2003,97956120
"High-income countries",NA,2004,112676600
"High-income countries",NA,2005,96613360
"High-income countries",NA,2006,99250660
"High-income countries",NA,2007,95367740
"High-income countries",NA,2008,115076056
"High-income countries",NA,2009,104684536
"High-income countries",NA,2010,82449176
"High-income countries",NA,2011,89873544
"High-income countries",NA,2012,91721860
"High-income countries",NA,2013,99364700
"High-income countries",NA,2014,103644264
"High-income countries",NA,2015,103659630
"High-income countries",NA,2016,102643590
"High-income countries",NA,2017,106762380
"High-income countries",NA,2018,97100376
"High-income countries",NA,2019,110072950
"High-income countries",NA,2020,111073550
"High-income countries",NA,2021,103676376
"High-income countries",NA,2022,113385496
"High-income countries",NA,2023,103562030
"Hungary","HUN",1961,984385
"Hungary","HUN",1962,1150031
"Hungary","HUN",1963,874977
"Hungary","HUN",1964,822293
"Hungary","HUN",1965,1015847
"Hungary","HUN",1966,919127
"Hungary","HUN",1967,939091
"Hungary","HUN",1968,906141
"Hungary","HUN",1969,909394
"Hungary","HUN",1970,553115
"Hungary","HUN",1971,784721
"Hungary","HUN",1972,806661
"Hungary","HUN",1973,874329
"Hungary","HUN",1974,898605
"Hungary","HUN",1975,701363
"Hungary","HUN",1976,749361
"Hungary","HUN",1977,708190
