"Entity","Code","Year","wheat__00000015__production__005510__tonnes"
"Europe",NA,2011,224056450
"Europe",NA,2012,195069710
"Europe",NA,2013,226118960
"Europe",NA,2014,249258320
"Europe",NA,2015,257496750
"Europe",NA,2016,252163680
"Europe",NA,2017,272397860
"Europe",NA,2018,242202670
"Europe",NA,2019,266158540
"Europe",NA,2020,254831140
"Europe",NA,2021,269370560
"Europe",NA,2022,283284130
"Europe",NA,2023,269288900
"Europe (FAO)",NA,1961,113682060
"Europe (FAO)",NA,1962,128319896
"Europe (FAO)",NA,1963,101707840
"Europe (FAO)",NA,1964,131192600
"Europe (FAO)",NA,1965,123566580
"Europe (FAO)",NA,1966,157085650
"Europe (FAO)",NA,1967,145588560
"Europe (FAO)",NA,1968,160687890
"Europe (FAO)",NA,1969,145950510
"Europe (FAO)",NA,1970,160429150
"Europe (FAO)",NA,1971,173960140
"Europe (FAO)",NA,1972,162578560
"Europe (FAO)",NA,1973,185452220
"Europe (FAO)",NA,1974,169457520
"Europe (FAO)",NA,1975,139397680
"Europe (FAO)",NA,1976,176941520
"Europe (FAO)",NA,1977,169190910
"Europe (FAO)",NA,1978,207996480
"Europe (FAO)",NA,1979,168302480
"Europe (FAO)",NA,1980,191866820
"Europe (FAO)",NA,1981,169216960
"Europe (FAO)",NA,1982,182588430
"Europe (FAO)",NA,1983,177114530
"Europe (FAO)",NA,1984,193953890
"Europe (FAO)",NA,1985,185579140
"Europe (FAO)",NA,1986,201696670
"Europe (FAO)",NA,1987,193814370
"Europe (FAO)",NA,1988,202494460
"Europe (FAO)",NA,1989,215242430
"Europe (FAO)",NA,1990,233144220
"Europe (FAO)",NA,1991,205189860
"Europe (FAO)",NA,1992,183042480
"Europe (FAO)",NA,1993,183592600
"Europe (FAO)",NA,1994,167495700
"Europe (FAO)",NA,1995,172966290
"Europe (FAO)",NA,1996,177943100
"Europe (FAO)",NA,1997,196676620
"Europe (FAO)",NA,1998,183744260
"Europe (FAO)",NA,1999,173273840
"Europe (FAO)",NA,2000,183361250
"Europe (FAO)",NA,2001,201749440
"Europe (FAO)",NA,2002,211607170
"Europe (FAO)",NA,2003,161805440
"Europe (FAO)",NA,2004,219756600
"Europe (FAO)",NA,2005,208319410
"Europe (FAO)",NA,2006,191716450
"Europe (FAO)",NA,2007,189702270
"Europe (FAO)",NA,2008,248280740
"Europe (FAO)",NA,2009,228877940
"Europe (FAO)",NA,2010,201373280
"Europe (FAO)",NA,2011,224032700
"Europe (FAO)",NA,2012,195046800
"Europe (FAO)",NA,2013,226103780
"Europe (FAO)",NA,2014,249253870
"Europe (FAO)",NA,2015,257461400
"Europe (FAO)",NA,2016,252156780
"Europe (FAO)",NA,2017,272381280
"Europe (FAO)",NA,2018,242187340
"Europe (FAO)",NA,2019,266129070
"Europe (FAO)",NA,2020,254796480
"Europe (FAO)",NA,2021,269344640
"Europe (FAO)",NA,2022,283253020
"Europe (FAO)",NA,2023,269261060
"European Union (27)",NA,1961,42550824
"European Union (27)",NA,1962,51249410
"European Union (27)",NA,1963,44912890
"European Union (27)",NA,1964,50495800
"European Union (27)",NA,1965,56533644
"European Union (27)",NA,1966,51235330
"European Union (27)",NA,1967,60146132
"European Union (27)",NA,1968,60443224
"European Union (27)",NA,1969,57949708
"European Union (27)",NA,1970,54170104
"European Union (27)",NA,1971,65321184
"European Union (27)",NA,1972,66492936
"European Union (27)",NA,1973,66112064
"European Union (27)",NA,1974,71320880
"European Union (27)",NA,1975,62645040
"European Union (27)",NA,1976,68474696
"European Union (27)",NA,1977,64776732
"European Union (27)",NA,1978,74899920
"European Union (27)",NA,1979,66018320
"European Union (27)",NA,1980,78571260
"European Union (27)",NA,1981,73391864
"European Union (27)",NA,1982,80600600
"European Union (27)",NA,1983,79043250
"European Union (27)",NA,1984,99570376
"European Union (27)",NA,1985,86922904
"European Union (27)",NA,1986,88587430
"European Union (27)",NA,1987,90639450
"European Union (27)",NA,1988,96444460
"European Union (27)",NA,1989,99222184
"European Union (27)",NA,1990,101428936
"European Union (27)",NA,1991,103471640
"European Union (27)",NA,1992,91788580
"European Union (27)",NA,1993,97051200
"European Union (27)",NA,1994,100681070
"European Union (27)",NA,1995,104127960
"European Union (27)",NA,1996,107067750
"European Union (27)",NA,1997,110494540
"European Union (27)",NA,1998,117836530
"European Union (27)",NA,1999,107189840
"European Union (27)",NA,2000,116531304
"European Union (27)",NA,2001,115700810
"European Union (27)",NA,2002,118478270
"European Union (27)",NA,2003,97892460
"European Union (27)",NA,2004,134721120
"European Union (27)",NA,2005,121141710
"European Union (27)",NA,2006,112792560
"European Union (27)",NA,2007,107849384
"European Union (27)",NA,2008,134107920
"European Union (27)",NA,2009,125718530
"European Union (27)",NA,2010,122501976
"European Union (27)",NA,2011,123634110
"European Union (27)",NA,2012,121346610
"European Union (27)",NA,2013,132514380
"European Union (27)",NA,2014,140731900
"European Union (27)",NA,2015,144774160
"European Union (27)",NA,2016,130232376
"European Union (27)",NA,2017,137501920
"European Union (27)",NA,2018,124510720
"European Union (27)",NA,2019,139432180
"European Union (27)",NA,2020,126418100
"European Union (27)",NA,2021,138180510
"European Union (27)",NA,2022,134304200
"European Union (27)",NA,2023,133481570
"European Union (27) (FAO)",NA,1961,43338200
"European Union (27) (FAO)",NA,1962,52137930
"European Union (27) (FAO)",NA,1963,45735064
"European Union (27) (FAO)",NA,1964,51445612
"European Union (27) (FAO)",NA,1965,57444210
"European Union (27) (FAO)",NA,1966,51848550
"European Union (27) (FAO)",NA,1967,61069044
"European Union (27) (FAO)",NA,1968,61343108
"European Union (27) (FAO)",NA,1969,58776204
"European Union (27) (FAO)",NA,1970,54932948
"European Union (27) (FAO)",NA,1971,66275120
"European Union (27) (FAO)",NA,1972,67478184
"European Union (27) (FAO)",NA,1973,67161020
"European Union (27) (FAO)",NA,1974,72398870
"European Union (27) (FAO)",NA,1975,63368612
"European Union (27) (FAO)",NA,1976,69413944
"European Union (27) (FAO)",NA,1977,65572092
"European Union (27) (FAO)",NA,1978,75921620
"European Union (27) (FAO)",NA,1979,67032820
"European Union (27) (FAO)",NA,1980,79477730
"European Union (27) (FAO)",NA,1981,74317850
"European Union (27) (FAO)",NA,1982,81663340
"European Union (27) (FAO)",NA,1983,80105250
"European Union (27) (FAO)",NA,1984,100900370
"European Union (27) (FAO)",NA,1985,88138400
"European Union (27) (FAO)",NA,1986,89911740
"European Union (27) (FAO)",NA,1987,91754136
"European Union (27) (FAO)",NA,1988,97764110
"European Union (27) (FAO)",NA,1989,100699176
"European Union (27) (FAO)",NA,1990,102768456
"European Union (27) (FAO)",NA,1991,104909656
"European Union (27) (FAO)",NA,1992,93199256
"European Union (27) (FAO)",NA,1993,98562830
"European Union (27) (FAO)",NA,1994,102234900
"European Union (27) (FAO)",NA,1995,105659360
"European Union (27) (FAO)",NA,1996,108976290
"European Union (27) (FAO)",NA,1997,112212200
"European Union (27) (FAO)",NA,1998,119668530
"European Union (27) (FAO)",NA,1999,108718310
"European Union (27) (FAO)",NA,2000,116531304
"European Union (27) (FAO)",NA,2001,115700810
"European Union (27) (FAO)",NA,2002,118478270
"European Union (27) (FAO)",NA,2003,97892460
"European Union (27) (FAO)",NA,2004,134721120
"European Union (27) (FAO)",NA,2005,121141710
"European Union (27) (FAO)",NA,2006,112792560
"European Union (27) (FAO)",NA,2007,107849384
"European Union (27) (FAO)",NA,2008,134107920
"European Union (27) (FAO)",NA,2009,125718530
"European Union (27) (FAO)",NA,2010,122501976
"European Union (27) (FAO)",NA,2011,123634110
"European Union (27) (FAO)",NA,2012,121346616
"European Union (27) (FAO)",NA,2013,132514380
"European Union (27) (FAO)",NA,2014,140731900
"European Union (27) (FAO)",NA,2015,144774160
"European Union (27) (FAO)",NA,2016,130232376
"European Union (27) (FAO)",NA,2017,137501920
"European Union (27) (FAO)",NA,2018,124510720
"European Union (27) (FAO)",NA,2019,139432180
"European Union (27) (FAO)",NA,2020,126418100
"European Union (27) (FAO)",NA,2021,138180510
"European Union (27) (FAO)",NA,2022,134304200
"European Union (27) (FAO)",NA,2023,133481570
"Finland","FIN",1961,460792
"Finland","FIN",1962,421500
"Finland","FIN",1963,397000
"Finland","FIN",1964,462500
"Finland","FIN",1965,500700
"Finland","FIN",1966,367800
"Finland","FIN",1967,506800
"Finland","FIN",1968,515500
"Finland","FIN",1969,481400
"Finland","FIN",1970,409300
"Finland","FIN",1971,443400
"Finland","FIN",1972,461900
"Finland","FIN",1973,462000
"Finland","FIN",1974,593100
"Finland","FIN",1975,621500
"Finland","FIN",1976,654100
"Finland","FIN",1977,294900
"Finland","FIN",1978,240600
"Finland","FIN",1979,208400
"Finland","FIN",1980,356700
"Finland","FIN",1981,235000
"Finland","FIN",1982,435400
"Finland","FIN",1983,549500
"Finland","FIN",1984,478300
"Finland","FIN",1985,472100
"Finland","FIN",1986,529100
"Finland","FIN",1987,281100
"Finland","FIN",1988,284600
"Finland","FIN",1989,507000
"Finland","FIN",1990,626900
"Finland","FIN",1991,430500
"Finland","FIN",1992,212300
"Finland","FIN",1993,358500
"Finland","FIN",1994,337400
"Finland","FIN",1995,379500
"Finland","FIN",1996,459300
"Finland","FIN",1997,464100
"Finland","FIN",1998,396900
"Finland","FIN",1999,254100
"Finland","FIN",2000,538300
"Finland","FIN",2001,488900
"Finland","FIN",2002,568600
"Finland","FIN",2003,679000
"Finland","FIN",2004,782300
"Finland","FIN",2005,801300
"Finland","FIN",2006,684100
"Finland","FIN",2007,796800
"Finland","FIN",2008,787500
"Finland","FIN",2009,887000
"Finland","FIN",2010,724400
"Finland","FIN",2011,974800
"Finland","FIN",2012,887100
"Finland","FIN",2013,869400
"Finland","FIN",2014,1088200
"Finland","FIN",2015,992100
"Finland","FIN",2016,823900
"Finland","FIN",2017,802000
"Finland","FIN",2018,501600
"Finland","FIN",2019,914180
"Finland","FIN",2020,686620
"Finland","FIN",2021,687160
"Finland","FIN",2022,844240
"Finland","FIN",2023,749030
"France","FRA",1961,9573520
"France","FRA",1962,14053770
"France","FRA",1963,10248960
"France","FRA",1964,13837700
"France","FRA",1965,14760000
"France","FRA",1966,11296620
"France","FRA",1967,14287540
"France","FRA",1968,14984900
"France","FRA",1969,14446000
"France","FRA",1970,12649000
"France","FRA",1971,15241000
"France","FRA",1972,17996000
"France","FRA",1973,17851008
"France","FRA",1974,19007008
"France","FRA",1975,15013000
"France","FRA",1976,16126000
"France","FRA",1977,17450000
"France","FRA",1978,20967712
"France","FRA",1979,19544000
"France","FRA",1980,23781008
"France","FRA",1981,23762000
"France","FRA",1982,25358000
"France","FRA",1983,24745008
"France","FRA",1984,32977008
"France","FRA",1985,28784000
"France","FRA",1986,26474784
"France","FRA",1987,27414576
"France","FRA",1988,29038496
"France","FRA",1989,31822304
"France","FRA",1990,33345808
"France","FRA",1991,34362204
"France","FRA",1992,32490754
"France","FRA",1993,29200262
"France","FRA",1994,30493198
"France","FRA",1995,30869728
"France","FRA",1996,35935156
"France","FRA",1997,33862196
"France","FRA",1998,39801140
"France","FRA",1999,36950990
"France","FRA",2000,37355956
"France","FRA",2001,31545320
"France","FRA",2002,38936516
"France","FRA",2003,30479362
"France","FRA",2004,39690180
"France","FRA",2005,36886104
"France","FRA",2006,35363564
"France","FRA",2007,32763446
"France","FRA",2008,39006372
"France","FRA",2009,38336864
"France","FRA",2010,38207430
"France","FRA",2011,35992796
"France","FRA",2012,37885740
"France","FRA",2013,38651470
"France","FRA",2014,38950200
"France","FRA",2015,42750028
"France","FRA",2016,29316332
"France","FRA",2017,38677896
"France","FRA",2018,35424140
"France","FRA",2019,40604960
"France","FRA",2020,30181140
"France","FRA",2021,36559450
"France","FRA",2022,34632380
"France","FRA",2023,35995570
"Georgia","GEO",1992,190700
"Georgia","GEO",1993,114000
"Georgia","GEO",1994,89400
"Georgia","GEO",1995,76500
"Georgia","GEO",1996,107400
"Georgia","GEO",1997,291700
"Georgia","GEO",1998,144629
"Georgia","GEO",1999,226073
"Georgia","GEO",2000,89406
"Georgia","GEO",2001,306479
"Georgia","GEO",2002,199675
"Georgia","GEO",2003,225414
"Georgia","GEO",2004,185834
"Georgia","GEO",2005,190137
"Georgia","GEO",2006,69700
"Georgia","GEO",2007,74900
"Georgia","GEO",2008,80300
"Georgia","GEO",2009,53900
"Georgia","GEO",2010,48400
"Georgia","GEO",2011,96800
"Georgia","GEO",2012,80700
"Georgia","GEO",2013,81000
"Georgia","GEO",2014,47500
"Georgia","GEO",2015,125600
"Georgia","GEO",2016,126600
"Georgia","GEO",2017,97900
"Georgia","GEO",2018,107100
"Georgia","GEO",2019,100600
"Georgia","GEO",2020,102400
"Georgia","GEO",2021,135900
"Georgia","GEO",2022,156800
"Georgia","GEO",2023,147000
"Germany","DEU",1961,5076707
"Germany","DEU",1962,5906465
"Germany","DEU",1963,6135981
"Germany","DEU",1964,6551198
"Germany","DEU",1965,6149342
"Germany","DEU",1966,6053960
"Germany","DEU",1967,7830615
"Germany","DEU",1968,8575084
"Germany","DEU",1969,7987161
"Germany","DEU",1970,7794037
"Germany","DEU",1971,9631772
"Germany","DEU",1972,9351589
"Germany","DEU",1973,9995657
"Germany","DEU",1974,10914574
"Germany","DEU",1975,9749836
"Germany","DEU",1976,9416595
"Germany","DEU",1977,10149096
"Germany","DEU",1978,11265143
"Germany","DEU",1979,11177128
"Germany","DEU",1980,11253864
"Germany","DEU",1981,11254906
"Germany","DEU",1982,11370906
"Germany","DEU",1983,12548219
"Germany","DEU",1984,14125965
"Germany","DEU",1985,13801524
"Germany","DEU",1986,14601295
"Germany","DEU",1987,13971181
"Germany","DEU",1988,15620731
"Germany","DEU",1989,14509067
"Germany","DEU",1990,15241870
"Germany","DEU",1991,16611967
"Germany","DEU",1992,15541661
"Germany","DEU",1993,15766533
"Germany","DEU",1994,16480510
"Germany","DEU",1995,17763312
"Germany","DEU",1996,18921684
"Germany","DEU",1997,19826756
"Germany","DEU",1998,20187492
"Germany","DEU",1999,19615366
"Germany","DEU",2000,21621548
"Germany","DEU",2001,22837836
"Germany","DEU",2002,20817740
"Germany","DEU",2003,19259812
"Germany","DEU",2004,25427210
"Germany","DEU",2005,23692700
"Germany","DEU",2006,22427900
"Germany","DEU",2007,20828076
"Germany","DEU",2008,25988564
"Germany","DEU",2009,25192350
"Germany","DEU",2010,23782956
"Germany","DEU",2011,22782700
"Germany","DEU",2012,22409300
"Germany","DEU",2013,25019100
"Germany","DEU",2014,27784700
"Germany","DEU",2015,26549500
"Germany","DEU",2016,24463800
"Germany","DEU",2017,24481600
"Germany","DEU",2018,20263500
"Germany","DEU",2019,23062600
"Germany","DEU",2020,22172100
"Germany","DEU",2021,21459200
"Germany","DEU",2022,22587300
"Germany","DEU",2023,21535900
"Greece","GRC",1961,1527870
"Greece","GRC",1962,1722137
"Greece","GRC",1963,1416932
"Greece","GRC",1964,2088000
"Greece","GRC",1965,2071988
"Greece","GRC",1966,2020033
"Greece","GRC",1967,1935922
"Greece","GRC",1968,1568000
"Greece","GRC",1969,1723594
"Greece","GRC",1970,1930736
"Greece","GRC",1971,1946000
"Greece","GRC",1972,1768000
"Greece","GRC",1973,1682000
"Greece","GRC",1974,2153000
"Greece","GRC",1975,2120000
"Greece","GRC",1976,2376000
"Greece","GRC",1977,1766516
"Greece","GRC",1978,2704452
"Greece","GRC",1979,2407000
"Greece","GRC",1980,2970000
"Greece","GRC",1981,2932000
"Greece","GRC",1982,3039000
"Greece","GRC",1983,2059000
"Greece","GRC",1984,2316000
"Greece","GRC",1985,1807000
"Greece","GRC",1986,2389000
"Greece","GRC",1987,2314000
"Greece","GRC",1988,2514000
"Greece","GRC",1989,2762000
"Greece","GRC",1990,1939000
"Greece","GRC",1991,3162000
"Greece","GRC",1992,2288000
"Greece","GRC",1993,2078846.4
"Greece","GRC",1994,2470189.8
"Greece","GRC",1995,2314836.2
"Greece","GRC",1996,2086213
"Greece","GRC",1997,2081481.5
"Greece","GRC",1998,2062774.6
"Greece","GRC",1999,1976552.1
"Greece","GRC",2000,2287322.2
"Greece","GRC",2001,2196643
"Greece","GRC",2002,2038581.8
"Greece","GRC",2003,1701946.5
"Greece","GRC",2004,2092097
"Greece","GRC",2005,2018523.5
"Greece","GRC",2006,1778170
"Greece","GRC",2007,1629072
"Greece","GRC",2008,2074607.6
"Greece","GRC",2009,2139472.2
"Greece","GRC",2010,1920669.8
"Greece","GRC",2011,1857428.8
"Greece","GRC",2012,1835901
"Greece","GRC",2013,1831869.2
"Greece","GRC",2014,1570415.5
"Greece","GRC",2015,1458705.5
"Greece","GRC",2016,1560777
"Greece","GRC",2017,1356772
"Greece","GRC",2018,1072940
"Greece","GRC",2019,979220
"Greece","GRC",2020,1095150
"Greece","GRC",2021,1159190
"Greece","GRC",2022,1203260
"Greece","GRC",2023,1309180
"Guatemala","GTM",1961,24656
"Guatemala","GTM",1962,32079
"Guatemala","GTM",1963,35609
"Guatemala","GTM",1964,36100
"Guatemala","GTM",1965,27164
"Guatemala","GTM",1966,29642
"Guatemala","GTM",1967,31555
"Guatemala","GTM",1968,33140
"Guatemala","GTM",1969,31208
"Guatemala","GTM",1970,36025
"Guatemala","GTM",1971,38031
"Guatemala","GTM",1972,46715
"Guatemala","GTM",1973,47104
"Guatemala","GTM",1974,51106
"Guatemala","GTM",1975,45382
"Guatemala","GTM",1976,47864
"Guatemala","GTM",1977,55752
"Guatemala","GTM",1978,59616
"Guatemala","GTM",1979,56764
"Guatemala","GTM",1980,58128
"Guatemala","GTM",1981,55300
"Guatemala","GTM",1982,48600
"Guatemala","GTM",1983,69600
"Guatemala","GTM",1984,90700
"Guatemala","GTM",1985,53800
"Guatemala","GTM",1986,52744
"Guatemala","GTM",1987,45418
"Guatemala","GTM",1988,49895
"Guatemala","GTM",1989,44225
"Guatemala","GTM",1990,32033
"Guatemala","GTM",1991,22680
"Guatemala","GTM",1992,22680
"Guatemala","GTM",1993,24267
"Guatemala","GTM",1994,26004
"Guatemala","GTM",1995,26003
"Guatemala","GTM",1996,23690
"Guatemala","GTM",1997,23000
"Guatemala","GTM",1998,14633
"Guatemala","GTM",1999,8246
"Guatemala","GTM",2000,9525
"Guatemala","GTM",2001,6214.22
"Guatemala","GTM",2002,2676.19
"Guatemala","GTM",2003,2830.42
"Guatemala","GTM",2004,4232.02
"Guatemala","GTM",2005,2975.57
"Guatemala","GTM",2006,1587.57
"Guatemala","GTM",2007,1864.26
"Guatemala","GTM",2008,1846.12
"Guatemala","GTM",2009,1546.75
"Guatemala","GTM",2010,1437.89
"Guatemala","GTM",2011,1433.35
"Guatemala","GTM",2012,1515
"Guatemala","GTM",2013,1556
"Guatemala","GTM",2014,1673.76
"Guatemala","GTM",2015,594.21
"Guatemala","GTM",2016,743.89
"Guatemala","GTM",2017,638
"Guatemala","GTM",2018,464
"Guatemala","GTM",2019,164
"Guatemala","GTM",2020,71.49
"Guatemala","GTM",2021,37.6
"Guatemala","GTM",2022,0
"Guatemala","GTM",2023,0
"High-income countries",NA,1961,97332520
"High-income countries",NA,1962,112760500
"High-income countries",NA,1963,110792520
"High-income countries",NA,1964,119801850
"High-income countries",NA,1965,125394960
"High-income countries",NA,1966,129256370
"High-income countries",NA,1967,132448910
"High-income countries",NA,1968,142878460
"High-income countries",NA,1969,133181660
"High-income countries",NA,1970,115400580
"High-income countries",NA,1971,140474960
"High-income countries",NA,1972,137428580
"High-income countries",NA,1973,148219400
"High-income countries",NA,1974,153500380
"High-income countries",NA,1975,156847120
"High-income countries",NA,1976,169912910
"High-income countries",NA,1977,157725970
"High-income countries",NA,1978,171635040
"High-income countries",NA,1979,167736700
"High-income countries",NA,1980,185100670
"High-income countries",NA,1981,201986910
"High-income countries",NA,1982,204954780
"High-income countries",NA,1983,207994020
"High-income countries",NA,1984,229726050
"High-income countries",NA,1985,210786080
"High-income countries",NA,1986,213124480
"High-income countries",NA,1987,205223140
"High-income countries",NA,1988,194905340
"High-income countries",NA,1989,215570690
"High-income countries",NA,1990,244861660
"High-income countries",NA,1991,226506220
"High-income countries",NA,1992,267582900
"High-income countries",NA,1993,267819040
"High-income countries",NA,1994,254775660
"High-income countries",NA,1995,247209170
"High-income countries",NA,1996,271220450
"High-income countries",NA,1997,291117660
"High-income countries",NA,1998,278848670
"High-income countries",NA,1999,269336200
"High-income countries",NA,2000,285226400
"High-income countries",NA,2001,276012580
"High-income countries",NA,2002,275657340
"High-income countries",NA,2003,249912600
"High-income countries",NA,2004,312507000
"High-income countries",NA,2005,295878080
"High-income countries",NA,2006,278733020
"High-income countries",NA,2007,263803020
"High-income countries",NA,2008,331540030
"High-income countries",NA,2009,315983700
"High-income countries",NA,2010,290831840
"High-income countries",NA,2011,308468160
"High-income countries",NA,2012,297644540
"High-income countries",NA,2013,320347400
"High-income countries",NA,2014,332930800
"High-income countries",NA,2015,336134880
"High-income countries",NA,2016,340909200
"High-income countries",NA,2017,353006620
"High-income countries",NA,2018,319186900
"High-income countries",NA,2019,338076860
"High-income countries",NA,2020,326599800
"High-income countries",NA,2021,332707460
"High-income countries",NA,2022,375190720
"High-income countries",NA,2023,367292260
"Honduras","HND",1961,802
"Honduras","HND",1962,755
"Honduras","HND",1963,691
"Honduras","HND",1964,560
"Honduras","HND",1965,528
"Honduras","HND",1966,538
"Honduras","HND",1967,549
"Honduras","HND",1968,564
"Honduras","HND",1969,681
"Honduras","HND",1970,681
"Honduras","HND",1971,700
"Honduras","HND",1972,700
"Honduras","HND",1973,700
"Honduras","HND",1974,500
"Honduras","HND",1975,500
"Honduras","HND",1976,500
"Honduras","HND",1977,500
"Honduras","HND",1978,1000
"Honduras","HND",1979,700
"Honduras","HND",1980,700
"Honduras","HND",1981,700
"Honduras","HND",1982,700
"Honduras","HND",1983,650
"Honduras","HND",1984,650
"Honduras","HND",1985,600
"Honduras","HND",1986,600
"Honduras","HND",1987,650
"Honduras","HND",1988,680
"Honduras","HND",1989,700
"Honduras","HND",1990,750
"Honduras","HND",1991,785.66
"Honduras","HND",1992,800
"Honduras","HND",1993,841.92
"Honduras","HND",1994,850
"Honduras","HND",1995,900
"Honduras","HND",1996,928.57
"Honduras","HND",1997,1000
"Honduras","HND",1998,1000
