quadkey,latitude,longitude,rwi,error
12200200123003,36.1467463,0.9118652,-0.054,0.428
12200200123333,36.0402154,1.0437012,-0.142,0.355
03311311320210,35.6662218,-0.6481934,0.739,0.391
12200201203202,35.7910823,1.5930176,-0.616,0.369
12200203101112,35.4338194,2.4279785,-0.521,0.329
03311313102112,35.2904681,-0.5603027,0.555,0.419
12200301013033,36.3947562,7.6354980,-0.232,0.324
12200210012333,36.3239766,3.3288574,-0.003,0.326
12200212022011,35.0209992,2.8894043,-0.489,0.301
12200303031133,35.1109213,7.7233887,-0.484,0.262
12200212010110,35.4517204,3.3068848,-0.480,0.348
12200302031222,35.0389916,6.1633301,0.194,0.284
12200213030002,35.1468624,4.5812988,-0.378,0.300
12202011101112,31.9241921,5.2404785,0.691,0.506
12200211022222,36.0402154,4.2297363,-0.060,0.375
03311333222310,32.0173911,-1.2634277,0.068,0.305
12200301333302,35.5053996,8.3605957,-0.148,0.258
12200300122231,36.0579805,6.4050293,-0.108,0.297
12200202003111,35.3084009,0.3405762,-0.598,0.345
12200213110101,35.4517204,5.3942871,-0.316,0.310
12200212003302,35.2186970,3.0871582,-0.178,0.333
12200123210202,37.0639438,7.3937988,0.419,0.385
12200300111120,36.5537747,6.9543457,-0.691,0.289
12200203332031,34.4069092,2.5378418,-0.395,0.287
12200212021032,35.1109213,3.0432129,-0.251,0.409
03311313200013,34.8588900,-1.3293457,0.658,0.452
12200211021311,36.2354117,4.5593262,-0.518,0.337
12200300112010,36.4477986,6.7346191,0.016,0.302
12200202003212,35.2186970,0.2307129,-0.353,0.311
12200232302201,32.3149908,3.5485840,0.059,0.430
12200213032300,34.9489902,4.6691895,-0.212,0.320
12200320312132,33.5139189,6.8225098,-0.379,0.421
12200300323010,35.5947852,6.5588379,-0.528,0.346
12200200101332,36.4654714,1.0217285,0.534,0.451
12200230100023,34.2435942,3.5485840,-0.367,0.303
03311311323202,35.5053996,-0.5163574,-0.246,0.392
03313311111331,26.9318647,-0.0109863,-0.446,0.319
03311331312010,33.5688607,-0.2966309,-0.360,0.327
12200300200032,35.9691146,5.6799316,-0.504,0.334
12200320313202,33.4772717,6.8664551,-0.223,0.403
12200301200220,35.9157469,7.0422363,-0.759,0.344
12200303321233,34.4612768,7.9870605,-0.342,0.270
12200301333300,35.5232847,8.3605957,-0.270,0.232
12200200212211,35.8089035,0.4284668,-0.481,0.386
03311312122020,34.9850026,-2.0983887,-0.123,0.442
12200302303303,34.6422466,6.6247559,-0.679,0.334
12200212300210,34.8047824,3.5705566,-0.780,0.335
12200302312300,34.6603219,6.7785645,-0.860,0.256
12200300301110,36.0224462,6.6467285,-0.153,0.334
12200322012200,32.9072618,5.9875488,-0.270,0.332
03313133130210,27.9070579,-0.2966309,0.138,0.448
12200211300232,35.8979497,4.9768066,-0.103,0.331
12202310022022,26.5197349,8.4484863,-0.039,0.324
12200300112230,36.3416775,6.7346191,-0.650,0.336
12200221030213,33.9160126,1.8347168,-0.233,0.304
12200032221200,36.8004877,2.9992676,1.315,0.391
12200203311131,34.8408581,2.8015137,-0.541,0.304
12200300332013,35.5769160,6.7565918,-0.443,0.290
12200203100023,35.3980054,2.1423340,-0.602,0.310
12200221030203,33.9160126,1.7907715,0.248,0.484
12200032321110,36.8708317,3.8342285,-0.390,0.365
03311333213233,32.2592650,-0.8020020,-0.667,0.278
12200211001110,36.5890679,4.5373535,-0.383,0.362
12200200121210,36.2354117,0.9338379,-0.260,0.427
12200212323333,34.3162179,3.8562012,-0.094,0.279
12200301010111,36.5890679,7.5476074,-0.687,0.283
12200202131222,35.0389916,1.2414551,-0.319,0.277
12200211313020,35.8445340,5.4602051,-0.469,0.355
12200211311202,35.9335401,5.4602051,-0.182,0.339
12200320312020,33.5322367,6.6906738,-0.584,0.324
12200201330303,35.6483687,2.5817871,-0.526,0.297
12200201232100,35.5947852,1.8566895,-0.104,0.377
12200210220023,35.6840710,2.8454590,0.002,0.414
12200212320103,34.5699059,3.6364746,-0.471,0.264
12200300131023,36.2531327,6.8884277,-0.091,0.322
12200220033011,33.8612926,0.6042480,-0.494,0.311
12200213303210,34.6603219,5.1525879,-0.322,0.259
12200210102021,36.4124410,3.5485840,-0.390,0.328
12200301300321,35.9157469,7.8552246,-0.503,0.284
12200221013303,34.0617609,2.0544434,-0.553,0.282
12200302012302,35.2186970,6.0754395,-0.129,0.307
12200200211103,36.0046730,0.6481934,-0.004,0.380
12200211032032,36.1112520,4.6252441,-0.151,0.373
12200200222120,35.5590429,0.0988770,-0.410,0.347
12200122220202,36.7828916,5.6359863,0.398,0.445
12200302201322,34.7506393,5.8996582,0.919,0.479
12200032233120,36.6948504,3.4387207,-0.361,0.406
12200210030002,36.2885627,3.1750488,0.068,0.325
12200203020133,35.1109213,1.5710449,-0.327,0.293
12200301031220,36.1999576,7.5695801,-0.596,0.280
12200301023331,36.0579805,7.3718262,-0.396,0.293
12200211011012,36.5714233,4.8010254,0.473,0.460
12200203200201,34.8047824,1.4392090,-0.656,0.277
12200210031202,36.2176866,3.3508301,-0.125,0.379
03311333102101,32.9810197,-0.5822754,-0.154,0.314
12200212210331,34.7686910,3.3288574,0.014,0.312
03311331003022,34.0981589,-1.2194824,-0.667,0.296
12200202220101,34.5879970,0.1208496,-0.068,0.353
12200220333220,33.1651449,1.2414551,-0.396,0.283
12200203003031,35.2725313,1.6589355,-0.761,0.322
03313131103120,29.3342978,-0.4284668,-0.042,0.300
12200200133203,36.0757417,1.2634277,0.180,0.440
12200200210200,35.9513294,0.3625488,-0.161,0.415
12200211220000,35.7375947,4.2297363,-0.413,0.310
12200320312013,33.5505507,6.7565918,-0.753,0.384
12200302200133,34.8228222,5.7897949,-0.030,0.360
12200301020112,36.2885627,7.1740723,-0.202,0.355
12200301112322,36.3239766,8.1848145,-0.132,0.263
03311313012013,35.2904681,-0.9777832,-0.056,0.382
12200202201123,34.8228222,0.2966309,-0.317,0.379
12200200213301,35.8089035,0.6481934,-0.504,0.347
12200201232033,35.5411658,1.8347168,-0.127,0.338
03311313220233,34.4612768,-1.3293457,-0.297,0.279
03311313120210,35.0929448,-0.6481934,-0.429,0.384
12200301003233,36.3239766,7.2839355,-0.368,0.274
12200200321232,35.6126503,0.9338379,-0.852,0.327
12200201233012,35.5769160,1.9885254,0.095,0.318
12200201333012,35.5769160,2.6916504,-0.681,0.319
12200301301212,35.9335401,7.9650879,-0.241,0.236
12202020020131,29.1809408,0.1647949,-0.150,0.349
03311313010233,35.3263298,-0.9777832,-0.334,0.351
12200122332120,36.6948504,6.7785645,-0.147,0.336
12200320232302,33.1835362,6.0754395,0.220,0.465
12200300031201,36.2354117,6.1853027,-0.580,0.369
12200303011312,35.3621756,7.7014160,-0.340,0.271
03313112332313,29.5830112,-1.5930176,-0.104,0.411
03311312303323,34.6060841,-1.8127441,-0.050,0.365
12200201123123,36.1112520,2.4060059,-0.138,0.331
12200213210231,34.7686910,4.6472168,-0.026,0.345
03311313103012,35.2904681,-0.4724121,-0.353,0.307
03311313130130,35.1288938,-0.2087402,-0.647,0.307
12200200113002,36.4301218,1.2414551,0.255,0.494
12200211133112,36.1467463,5.5920410,-0.080,0.332
12200201230003,35.7197574,1.7907715,-0.193,0.349
12200212321200,34.5156090,3.7023926,-0.581,0.281
12200301012320,36.3416775,7.4816895,-0.695,0.365
12200213223332,34.3162179,4.5373535,-0.945,0.278
03311312122210,34.9489902,-2.0544434,-0.321,0.363
12200300203331,35.7732571,5.9655762,-0.488,0.335
12200032332103,36.7124667,3.9880371,-0.214,0.405
03311313110330,35.3442547,-0.2087402,-0.301,0.272
12200302303010,34.7325837,6.5588379,-0.781,0.248
12200221013133,34.0981589,2.0983887,0.799,0.508
12200212012031,35.2725313,3.2409668,-0.448,0.293
12200210031001,36.3062717,3.3728027,0.316,0.348
12200210232021,35.5590429,3.1970215,0.062,0.295
12200232122333,32.5560732,3.6804199,0.280,0.351
03311311331133,35.6840710,-0.0109863,0.248,0.406
12200300103103,36.4301218,6.6247559,0.732,0.430
12200201120030,36.2708497,2.1643066,1.050,0.494
03311313102212,35.2186970,-0.6481934,0.814,0.418
12200200210312,35.9335401,0.4943848,-0.142,0.375
12200303212020,34.6964607,7.3937988,0.129,0.291
12200221002232,34.0253472,1.4611816,0.013,0.301
12200202203131,34.6964607,0.3405762,-0.320,0.270
12200303011031,35.4159144,7.6354980,0.015,0.277
12200211023312,36.0757417,4.5373535,0.066,0.362
03311330333223,33.1467497,-1.5490723,-0.539,0.282
12200213010313,35.3621756,4.7351074,-0.313,0.274
12200302130322,35.0389916,6.7785645,-0.058,0.245
12200210001012,36.5714233,3.0432129,0.129,0.443
12200213210111,34.8769180,4.7351074,-0.449,0.276
12200212113201,35.2366457,4.0759277,-0.432,0.290
12200302200302,34.7867387,5.7238770,0.402,0.416
12200301031011,36.3062717,7.6354980,-0.479,0.301
12200201000333,36.4654714,1.5710449,-0.312,0.320
12200210323212,35.5053996,3.7463379,-0.283,0.281
12200301200011,36.0224462,7.1081543,-0.292,0.282
12200211202130,35.8445340,4.3615723,-0.782,0.314
12200211230101,35.7375947,4.6911621,-0.391,0.355
03311312113222,35.1827876,-1.5710449,0.045,0.426
03311331000330,34.1890853,-1.2634277,-0.483,0.276
12200221001321,34.1890853,1.7028809,-0.737,0.277
12200300111131,36.5537747,7.0202637,-0.595,0.277
12200300310132,35.9691146,6.8225098,-0.789,0.344
12200301202322,35.7554279,7.1301270,-0.464,0.263
03311313113300,35.2366457,-0.0769043,-0.615,0.310
12200212030111,35.1648270,3.3288574,-0.191,0.299
12200212303012,34.7145242,3.7463379,-0.425,0.299
12200212120020,35.1288938,3.5266113,-0.547,0.290
12200210132311,36.0934989,4.0319824,-0.400,0.325
03311313200203,34.7867387,-1.3732910,-0.474,0.349
12200210121221,36.1999576,3.7243652,-0.488,0.290
03313032213120,27.4790343,-7.8112793,-0.049,0.401
12200300330223,35.6126503,6.7126465,-0.661,0.295
12200032331331,36.7652914,4.2077637,0.313,0.407
12200203020021,35.1288938,1.4392090,-0.397,0.366
12200201003001,36.4477986,1.6149902,0.707,0.499
12200203200220,34.7686910,1.4172363,-0.604,0.287
12200301222201,35.5232847,7.0642090,0.285,0.317
12200303223002,34.4250356,7.2180176,-0.695,0.303
12200202023203,34.9309781,0.2087402,-0.487,0.316
12200123233011,36.7300790,7.6354980,-0.369,0.348
12200300213310,35.8089035,6.2951660,-0.151,0.308
12200032223302,36.6419773,3.0871582,0.990,0.445
12200220201132,33.6603526,0.3186035,0.151,0.429
12200230011030,34.2617560,3.3947754,-0.446,0.286
12200201011002,36.5714233,1.9445801,0.608,0.418
12200200102312,36.3593745,0.8459473,0.858,0.511
12200303120332,35.0389916,7.8771973,-0.129,0.251
12200302313021,34.6964607,6.8884277,-0.634,0.276
12202022003121,28.1010575,0.2966309,-0.307,0.352
12200303102002,35.2904681,7.7453613,-0.361,0.412
12200212201023,34.8228222,3.0212402,-0.381,0.287
12200233021133,32.7780375,4.5593262,-0.085,0.294
12200202110022,35.3980054,1.0656738,0.538,0.483
12200321202003,33.5505507,7.0642090,-0.465,0.279
12200300133112,36.1467463,6.9982910,-0.313,0.241
12200123203313,36.9235472,7.3718262,0.208,0.328
12200302101130,35.4159144,6.6467285,0.239,0.475
03311311320110,35.7375947,-0.5603027,0.879,0.429
12200200132231,36.0579805,1.1315918,1.112,0.460
12200300032131,36.1290012,6.1413574,0.490,0.459
12200200202330,35.7732571,0.1428223,-0.209,0.402
12200320201331,33.6054691,5.9655762,-0.152,0.318
12200203130032,35.1109213,2.5158691,-0.469,0.274
03311312332020,34.4069092,-1.7468262,-0.488,0.368
12200210101132,36.5361221,3.8342285,0.700,0.459
12200301211111,36.0224462,7.7233887,-0.411,0.268
12200211133113,36.1467463,5.6140137,-0.336,0.342
12200123320322,36.7476872,7.8332520,-0.265,0.378
12200123332220,36.6243449,8.0969238,-0.212,0.305
12200301010302,36.5008048,7.4816895,-0.399,0.330
12200200221113,35.7197574,0.3405762,0.971,0.459
03311312123321,34.9129620,-1.8127441,0.354,0.442
12200222002223,32.8519030,0.0329590,-0.008,0.301
12200201313300,35.8089035,2.7355957,-0.673,0.334
12200210323320,35.4875105,3.7902832,-0.689,0.264
03313311111130,27.0101960,-0.0329590,-0.639,0.296
03311312132130,34.9850026,-1.6149902,-0.099,0.318
12200212122231,34.9129620,3.5925293,0.000,0.290
12200210203323,35.7554279,3.1091309,-0.328,0.302
12200200332323,35.4696175,1.1755371,0.211,0.375
12200211013220,36.3416775,4.7570801,-0.821,0.339
12200201002002,36.4301218,1.4172363,-0.226,0.290
12200033221232,36.7476872,4.4494629,0.313,0.415
12200212221120,34.5518109,3.0871582,-0.547,0.307
12200210010012,36.5714233,3.2189941,-0.188,0.416
12200213202011,34.7325837,4.2956543,-0.001,0.435
12200201132022,36.1112520,2.4719238,-0.165,0.425
12200303101321,35.3442547,8.0310059,-0.030,0.301
12200212210313,34.7867387,3.3288574,-0.609,0.300
12200211202020,35.8445340,4.2297363,-0.468,0.318
12200201223211,35.5232847,1.6589355,-0.275,0.345
12200221021033,33.9524731,1.6589355,-0.579,0.277
12200212200013,34.8588900,2.8894043,-0.258,0.343
12200123323311,36.6596057,8.0749512,-0.324,0.295
12200301002110,36.4477986,7.1740723,-0.389,0.291
12200300302010,35.8801485,6.3830566,-0.437,0.398
12200210101311,36.5184655,3.8562012,0.148,0.388
12200303030022,35.1109213,7.3937988,-0.223,0.241
12200202113132,35.2545905,1.3732910,-0.278,0.294
12200202013102,35.2904681,0.6262207,-0.314,0.301
12200123221233,36.7476872,7.2839355,0.056,0.398
12202233133100,22.7457888,5.5480957,0.285,0.326
12200201230012,35.7197574,1.8127441,-0.545,0.346
12200203121030,35.1288938,2.3400879,-0.489,0.290
12200303133022,34.9669984,8.2727051,-0.350,0.235
12200202130300,35.0929448,1.1535645,-0.506,0.346
12200303301103,34.8588900,8.0310059,-0.559,0.264
12200211322030,35.5590429,4.9768066,0.340,0.432
12200033322012,36.7124667,4.9768066,0.602,0.439
12202100001022,31.8868861,5.8117676,0.069,0.334
03311313310021,34.8408581,-0.3186035,-0.619,0.340
12200200220010,35.7375947,0.0549316,-0.322,0.398
12200032223330,36.6243449,3.1311035,-0.182,0.481
12200300303200,35.8089035,6.5148926,-0.470,0.261
12200301210200,35.9513294,7.3937988,0.099,0.328
03311331003002,34.1345412,-1.2194824,-0.557,0.313
12200212212321,34.6241673,3.2849121,0.143,0.360
12200300003133,36.3947562,5.9655762,-0.168,0.381
12200122230102,36.8532517,6.0754395,0.063,0.362
12200212201011,34.8769180,3.0651855,0.075,0.351
12200211130300,36.2354117,5.3723145,-0.622,0.361
03311313102211,35.2366457,-0.6262207,0.283,0.410
12200300110320,36.4831401,6.7785645,-0.940,0.370
12200201223222,35.4696175,1.5930176,-0.084,0.386
12200033233223,36.6067084,4.7790527,0.834,0.467
12200200322120,35.5590429,0.8020020,-0.264,0.296
12200201233101,35.5947852,2.0544434,-0.390,0.314
12200222000212,33.0362977,0.0549316,0.235,0.521
12200211233112,35.5769160,4.8889160,-0.329,0.288
12200200202322,35.7554279,0.0988770,-0.417,0.416
12200221030030,33.9706975,1.8127441,-0.257,0.275
12200221002023,34.0981589,1.4392090,-0.046,0.279
12200202010030,35.4159144,0.4064941,-0.240,0.370
12200202120333,35.0389916,0.8679199,-0.942,0.294
12200201303130,35.8445340,2.4279785,-0.054,0.346
12200300120330,36.1999576,6.4709473,-0.196,0.306
12200322010211,33.0547160,6.0534668,0.000,0.349
12200201222132,35.5411658,1.5490723,-0.049,0.299
12200202113232,35.1827876,1.2854004,-0.217,0.335
12200302302223,34.6060841,6.3610840,-0.604,0.256
12200301302312,35.7910823,7.8771973,-0.062,0.296
12200300002320,36.3416775,5.7238770,-0.390,0.321
12200213302103,34.7145242,5.0427246,-0.709,0.259
12200212212032,34.6783932,3.2189941,0.738,0.488
12200032230333,36.7476872,3.3288574,0.965,0.451
12200200023303,36.0757417,0.2966309,-0.766,0.370
12200302001220,35.3442547,5.8117676,0.106,0.362
03311311332223,35.4696175,-0.3186035,-0.418,0.314
12200200202102,35.8623432,0.0988770,0.474,0.451
12200301332301,35.5232847,8.2067871,-0.157,0.258
12200202013000,35.3084009,0.5383301,-0.491,0.297
12200300230230,35.6305115,6.0314941,0.302,0.469
12200211133110,36.1644874,5.5920410,0.319,0.339
12200302101113,35.4338194,6.6687012,-0.454,0.296
12200202000232,35.3263298,0.0549316,0.029,0.420
12200122223213,36.6419773,5.8776855,-0.217,0.321
03311311330002,35.7197574,-0.3405762,-0.007,0.454
12200300311221,35.9157469,6.8884277,0.079,0.398
03311312310333,34.7506393,-1.5930176,0.328,0.469
12200201100111,36.5890679,2.2741699,0.490,0.413
12200221100133,34.2435942,2.2741699,-0.255,0.290
03311313113102,35.2904681,-0.0769043,0.939,0.487
12200202100132,35.3980054,0.8459473,-0.430,0.311
12202012002102,30.5717201,2.9113770,0.424,0.474
12200300000132,36.5361221,5.7678223,0.429,0.430
12200302220130,34.5518109,5.7678223,-1.053,0.284
12200211323310,35.5232847,5.2404785,-0.404,0.354
03313110102210,31.7188218,-2.0544434,-0.134,0.441
12200200111223,36.4654714,1.2634277,-0.024,0.341
12200300220333,35.6126503,5.7897949,0.033,0.468
12200210212101,35.8801485,3.2849121,0.172,0.303
12200320133323,33.7334762,6.9763184,-0.557,0.261
12200200302211,35.8089035,0.7800293,-0.166,0.365
12200203110111,35.4517204,2.6257324,-0.067,0.290
12200201332010,35.5947852,2.5158691,-0.372,0.282
12200033231121,36.8356677,4.8669434,-0.478,0.328
12200210302000,35.8801485,3.5266113,-0.081,0.282
12200302330112,34.5699059,6.8225098,-0.762,0.365
12200201133102,36.1467463,2.7355957,-0.029,0.415
12200210232212,35.5053996,3.2189941,-0.534,0.306
12200212211022,34.8228222,3.3508301,-0.143,0.293
12200202002012,35.2904681,0.0549316,-0.416,0.323
12200320313100,33.5688607,6.9543457,0.730,0.489
12200122222333,36.6067084,5.7897949,-0.035,0.372
12200201231110,35.7375947,2.0764160,-0.309,0.285
12200201022101,36.1644874,1.5270996,0.459,0.427
03311313013110,35.3084009,-0.7360840,-0.451,0.340
12200122322001,36.7300790,6.3610840,-0.079,0.412
12200032321231,36.7652914,3.7683105,-0.396,0.400
12200303302303,34.6422466,7.8552246,-0.438,0.266
12200201332212,35.5053996,2.5158691,-0.454,0.306
12200212120310,35.0929448,3.6584473,-0.283,0.267
12200303311200,34.8047824,8.2727051,-0.419,0.308
12200300013321,36.3416775,6.2731934,0.364,0.351
03313211002301,26.8142658,-6.9104004,-0.995,0.325
12200032232312,36.6419773,3.3068848,0.632,0.464
03311313021213,35.0749644,-1.1535645,0.619,0.445
12200321001323,34.1709079,7.3278809,-0.540,0.292
12200210023113,36.1467463,3.1530762,0.000,0.375
12200201221231,35.6305115,1.6589355,-0.268,0.300
12200213223333,34.3162179,4.5593262,-0.496,0.284
12202002231132,29.7739134,0.6701660,-0.223,0.422
12200303002212,35.2186970,7.0861816,-0.404,0.252
12200212000031,35.4159144,2.8894043,-0.339,0.335
12200230022001,33.8612926,2.8454590,0.625,0.372
12200302112031,35.2725313,6.7565918,-0.376,0.290
12200212010223,35.3263298,3.1970215,-0.757,0.285
03311313103220,35.2007443,-0.5163574,-0.170,0.349
12200210111120,36.5537747,4.1418457,0.357,0.357
03311333222113,32.0732651,-1.2414551,0.171,0.398
12200211022101,36.1644874,4.3395996,-0.274,0.405
03311313210023,34.8228222,-1.0217285,0.410,0.470
12200122221032,36.8180797,5.8557129,0.420,0.370
12200303031132,35.1109213,7.7014160,-0.708,0.276
12200203322331,34.3343640,2.2741699,-0.392,0.390
12200212033003,35.0030029,3.3728027,-0.314,0.306
12200032233102,36.7124667,3.4387207,0.746,0.462
12200200201310,35.9513294,0.3186035,-0.149,0.386
12200200332210,35.5232847,1.1096191,-0.444,0.305
12200201011330,36.4831401,2.0764160,-0.069,0.476
12200123233323,36.6067084,7.6794434,-0.381,0.313
12200213302310,34.6603219,5.0646973,-0.437,0.285
12200202011022,35.3980054,0.5383301,-0.157,0.309
12200301013012,36.4301218,7.6135254,-0.329,0.358
03311313020302,35.0749644,-1.3073730,-0.439,0.473
12200212032202,34.9309781,3.1750488,-0.387,0.313
12200300122303,36.0757417,6.4489746,-0.255,0.336
12200032332231,36.6243449,3.9440918,0.389,0.392
03313101332112,30.8739398,-3.0212402,-0.584,0.358
03311311231331,35.6305115,-0.7141113,0.412,0.414
12200200322303,35.5053996,0.8239746,-0.097,0.310
12200300312120,35.8445340,6.7785645,-0.367,0.269
12200301212322,35.7554279,7.4816895,-0.186,0.269
12200301033203,36.0757417,7.5915527,-0.116,0.312
12200211311132,35.9691146,5.5920410,-0.713,0.312
12200301102213,36.3593745,7.8112793,-0.049,0.319
12200210213220,35.7732571,3.3508301,-0.226,0.317
03311311230311,35.6662218,-0.8898926,0.013,0.449
12200320312101,33.5688607,6.8005371,-0.200,0.422
12200303112320,35.2007443,8.1848145,-0.463,0.327
12200213303200,34.6603219,5.1086426,-0.488,0.391
12200122320003,36.8532517,6.3610840,0.045,0.398
12200210233122,35.5411658,3.4387207,-0.746,0.269
12200213021033,35.1109213,4.4714355,-0.183,0.261
12200123220302,36.7828916,7.1301270,-0.595,0.314
12200203232212,34.3525062,1.8127441,-0.223,0.277
12200211031033,36.2531327,4.8229980,0.669,0.424
03311313201003,34.8588900,-1.1975098,0.718,0.397
03313110031031,31.6066092,-2.2082520,0.740,0.505
12200300211232,35.8979497,6.2072754,-0.225,0.310
12200301013022,36.3947562,7.5695801,-0.548,0.303
12200302103021,35.2725313,6.5368652,-0.858,0.343
03313112031221,30.3254708,-2.2521973,-0.499,0.277
12200301101333,36.4654714,8.0749512,-0.479,0.300
12200201122012,36.1467463,2.1643066,-0.330,0.343
12200232301002,32.5190256,3.7023926,-0.397,0.383
12200203111330,35.3442547,2.7795410,-0.908,0.308
12200123233002,36.7124667,7.5695801,0.006,0.384
12200201110321,36.4831401,2.5817871,0.095,0.397
12200200232031,35.5590429,0.4284668,-0.274,0.303
12200210033320,36.0579805,3.4387207,-0.012,0.325
12200301012300,36.3770673,7.4816895,-0.233,0.293
03311313110231,35.3442547,-0.2746582,-0.121,0.443
12200203003301,35.2366457,1.7028809,-0.277,0.301
12200301201003,36.0046730,7.2399902,-0.001,0.340
12200211113002,36.4301218,5.4602051,-0.248,0.383
12200211123023,36.1112520,5.1306152,0.335,0.348
12200203011100,35.4517204,2.0324707,-0.298,0.275
12200300232220,35.4875105,5.9875488,-0.211,0.311
12200203321211,34.5156090,2.3620605,-0.370,0.299
12200212020110,35.1648270,2.9553223,-0.193,0.311
12200211213022,35.8267208,4.7570801,-0.301,0.297
12200301110213,36.5008048,8.1628418,-0.306,0.280
12200211333213,35.5053996,5.5261230,-0.362,0.316
03311313011300,35.3800925,-0.7800293,0.210,0.333
12200201012321,36.3416775,1.8786621,-0.259,0.335
12200301121020,36.2708497,7.9211426,0.281,0.391
12200230112032,34.0981589,3.9221191,-0.669,0.265
12200202110123,35.3980054,1.1755371,-0.262,0.305
12200200231221,35.6305115,0.5603027,-0.295,0.356
12200212133001,35.0209992,4.0759277,-0.648,0.262
03311311303023,35.8267208,-0.4943848,0.327,0.416
12202200131131,26.6965447,1.3952637,-0.111,0.351
12200212113212,35.2186970,4.0979004,-0.248,0.345
12200211013203,36.3593745,4.7790527,-0.055,0.354
12200301312030,35.8445340,8.1408691,-0.708,0.278
12200202200020,34.8408581,0.0109863,-0.628,0.442
12200301303320,35.7732571,8.0090332,-0.297,0.249
12200211132201,36.0934989,5.3063965,-0.401,0.379
03311313003021,35.2725313,-1.1975098,-0.327,0.356
12200032232302,36.6419773,3.2629395,0.599,0.449
12200210220000,35.7375947,2.8234863,0.436,0.340
12200200202001,35.8801485,0.0329590,-0.035,0.371
12200301113013,36.4301218,8.3386230,-0.778,0.334
12200201232013,35.5769160,1.8347168,0.339,0.431
03311331312113,33.5505507,-0.1867676,-0.696,0.331
03311311232323,35.4696175,-0.9338379,-0.244,0.343
12200023322232,36.6067084,2.1643066,0.169,0.408
03313032211020,27.6348734,-7.8991699,-0.208,0.360
12200201333331,35.4875105,2.8015137,-0.605,0.307
12200200330003,35.7197574,1.0876465,-0.359,0.322
12200232303123,32.3335585,3.8122559,0.066,0.376
12200210220010,35.7375947,2.8674316,0.191,0.330
12200203322111,34.4431582,2.2741699,-0.409,0.274
12200213031132,35.1109213,4.8889160,-0.601,0.260
12200201100002,36.5714233,2.1203613,0.461,0.464
12200213111121,35.4159144,5.5700684,-0.174,0.357
12200300223211,35.5232847,5.8776855,0.004,0.375
12200203023121,34.9850026,1.7028809,-0.137,0.276
12220000123230,21.3200806,0.9338379,0.711,0.414
12200301101312,36.5008048,8.0529785,-0.814,0.309
12200300003010,36.4477986,5.8557129,-0.380,0.316
12200230030203,33.9160126,3.1970215,-0.189,0.295
12200213202322,34.6060841,4.3176270,-0.376,0.277
12200201111211,36.5184655,2.7136230,0.470,0.439
12200032233212,36.6419773,3.3947754,0.728,0.412
03311313113231,35.2007443,-0.0988770,-0.043,0.319
12202200021000,26.7357986,0.1867676,0.016,0.399
03311313032301,34.9489902,-0.9338379,-0.122,0.370
12200211022103,36.1467463,4.3395996,-0.124,0.337
12200210112121,36.4124410,3.9880371,0.437,0.419
03311311231322,35.6126503,-0.7800293,-0.147,0.373
12200201002213,36.3593745,1.4831543,-0.215,0.325
12200212032020,34.9850026,3.1750488,-0.123,0.310
12200212311303,34.7867387,4.1638184,-0.494,0.292
12200302302022,34.6783932,6.3391113,-0.429,0.340
12200202030210,35.0929448,0.4064941,-0.487,0.294
12200320332031,33.2386870,6.7565918,0.269,0.499
12200300230032,35.6840710,6.0314941,-0.530,0.280
12200033230310,36.8004877,4.7131348,-0.628,0.336
12200211103032,36.3947562,5.1525879,-0.142,0.345
12200320030222,33.8795365,5.9875488,-0.197,0.439
12200200030320,36.1999576,0.4504395,-0.239,0.410
12200202210312,34.7867387,0.4943848,-0.125,0.286
12200201213311,35.8089035,2.0983887,-0.597,0.274
12200201103203,36.3593745,2.3181152,0.171,0.414
12200201031011,36.3062717,2.0104980,1.064,0.466
12200212102331,35.2007443,3.6804199,-0.629,0.303
12200200323012,35.5769160,0.9338379,-0.282,0.449
12200212223230,34.3343640,3.0432129,-0.385,0.289
12200213201131,34.8408581,4.5593262,-0.232,0.261
12200210302012,35.8623432,3.5705566,-0.459,0.305
12200302331031,34.5518109,6.9323730,-0.716,0.285
12200211321200,35.6662218,5.1086426,-0.097,0.369
12200302330103,34.5699059,6.8005371,-1.020,0.287
12200302331302,34.4975022,6.9543457,-0.309,0.304
03311313032322,34.8949420,-0.9558105,0.054,0.375
03311311323102,35.5769160,-0.4284668,0.584,0.438
03313032032023,27.7710508,-8.0529785,0.374,0.384
12200212012311,35.2366457,3.3288574,-0.157,0.320
12200300010121,36.5537747,6.0974121,0.030,0.305
03311311321112,35.7197574,-0.3845215,-0.415,0.388
12200201201021,35.9868958,1.6149902,-0.190,0.464
12200202131310,35.0929448,1.3732910,0.191,0.293
03311313102033,35.2545905,-0.6262207,-0.292,0.402
12200032333333,36.6067084,4.2077637,0.001,0.390
12200032312203,36.9235472,3.9001465,0.698,0.462
12200122233230,36.6243449,6.2072754,-0.547,0.320
12200201110100,36.5890679,2.5598145,0.639,0.400
12200202102312,35.2186970,0.8459473,-0.555,0.316
12200213003333,35.1827876,4.5593262,-0.687,0.277
12200211121011,36.3062717,5.1745605,-0.499,0.347
03311313200000,34.8769180,-1.3952637,-0.436,0.400
12200300032000,36.1644874,5.9875488,-0.107,0.410
12200320322012,33.2570629,6.3830566,-0.406,0.267
12200213002020,35.2725313,4.2297363,-0.308,0.316
03311331003200,34.0799618,-1.2194824,-0.875,0.289
