quadkey,latitude,longitude,rwi,error
03311320203212,33.4772717,-5.3942871,-0.683,0.399
03311223133232,32.5560732,-8.5583496,-0.408,0.497
03311322001111,33.1283507,-5.2844238,-0.618,0.411
03313010203302,31.0999813,-8.1628418,-0.605,0.402
03311322310233,32.4077911,-4.4934082,-0.003,0.452
03313010203131,31.1564079,-8.0969238,-0.433,0.466
03311322312230,32.2778440,-4.5153809,0.104,0.515
03311231133311,33.7882780,-5.6359863,-0.569,0.488
03313010030303,31.5504522,-7.9650879,0.940,0.489
03313001103033,31.7375107,-8.8879395,-0.376,0.393
03311230231201,33.3488843,-7.8771973,-0.442,0.485
03311302030213,35.0749644,-5.1965332,-0.348,0.516
03311233233000,32.0918821,-6.4929199,-0.030,0.464
03313001232103,30.8739398,-9.3713379,-0.848,0.426
03311231323111,33.2754349,-5.9875488,-0.125,0.499
03311302203131,34.6964607,-5.2844238,-0.273,0.539
03311213323202,34.3525062,-6.1413574,-0.005,0.462
03313011101220,31.8308986,-6.1413574,-0.576,0.440
03311322023033,32.6301225,-5.3723145,-0.324,0.473
03311322013032,32.9257070,-5.0427246,-0.196,0.470
03311232100011,33.1283507,-7.6574707,-0.043,0.491
03311230320322,33.2938031,-7.6354980,-0.565,0.545
03311322032003,32.6671243,-5.2404785,-0.227,0.473
03311232321032,32.1849106,-7.5036621,-0.583,0.464
03313010310030,31.3067147,-7.3278809,-0.323,0.404
03311312303232,34.6060841,-1.8786621,-0.408,0.469
03313001311102,31.3254862,-8.5144043,-0.227,0.484
03313003323000,29.6785076,-8.9538574,-0.146,0.484
03313010021010,31.6440285,-8.2067871,0.586,0.499
03313003300213,30.0405660,-9.0637207,-0.175,0.459
03311302311230,34.7686910,-4.3395996,-0.429,0.440
03311322120332,32.7041107,-4.7790527,-0.204,0.516
03311232032311,32.6116159,-7.9211426,-0.631,0.426
03313010322120,30.8550788,-7.6354980,-0.263,0.385
03313020130321,29.1041762,-10.0744629,-0.305,0.424
03313010103002,31.7748771,-7.5476074,-0.036,0.457
03311223232312,31.9987589,-9.3493652,0.249,0.442
03313011100233,31.8122286,-6.2512207,-0.352,0.386
03311322202213,32.2964193,-5.5480957,-0.451,0.429
03313001213331,31.0811650,-9.1516113,-0.195,0.400
03311323022222,32.5560732,-4.2077637,-0.262,0.407
03311302013310,35.2366457,-4.9548340,-0.463,0.441
03311233120102,32.8149779,-6.2292480,-0.460,0.415
03311303222131,34.4069092,-4.0539551,0.169,0.426
03313003032013,30.2685558,-9.4152832,0.208,0.542
03311303222323,34.3162179,-4.0979004,-0.374,0.455
03311232002210,32.9072618,-8.3825684,-0.711,0.448
03311232211210,32.4634255,-7.8552246,-0.540,0.425
03311233210320,32.4263397,-6.5808105,-0.186,0.496
03311232102010,32.9810197,-7.6794434,-0.516,0.461
03313003000001,30.7418353,-9.8107910,-0.201,0.456
03313003321232,29.6975960,-8.9099121,-0.181,0.436
03311302300300,34.8047824,-4.8229980,-0.822,0.428
03311231011201,34.2254285,-6.4709473,-0.619,0.449
03313011330030,31.0058624,-5.9216309,-0.092,0.388
03311320022321,33.7517474,-5.5041504,0.258,0.545
03311302211130,34.8408581,-4.9548340,-0.537,0.521
03311302132331,34.9129620,-4.4055176,-0.511,0.404
03311321103321,34.0435560,-3.2189941,-0.571,0.428
03311320321231,33.3121674,-4.6691895,-0.374,0.397
03311320110110,34.2980679,-4.4274902,-0.398,0.396
03311321120032,33.9524731,-3.4606934,-0.632,0.398
03313012001332,30.6095493,-8.1188965,-0.308,0.465
03313001032032,31.4380367,-9.4372559,-0.144,0.483
03311302222203,34.3525062,-5.5920410,-0.263,0.442
03311303300220,34.7686910,-3.5046387,-0.590,0.427
03311213233102,34.4250356,-6.4050293,-0.091,0.539
03311233022110,32.6856194,-6.8884277,-0.321,0.405
03311303230232,34.4612768,-3.8122559,-0.551,0.404
03311322030223,32.7041107,-5.2404785,-0.272,0.403
03311323002121,32.9441484,-4.0979004,-0.233,0.383
03313011033123,31.4380367,-6.3830566,-0.578,0.404
03313012130011,30.4392016,-7.3059082,-0.516,0.389
03311302230103,34.5699059,-5.1525879,0.369,0.437
03311302033330,34.9129620,-4.9548340,-0.673,0.450
03313100213023,31.1376028,-5.0646973,0.104,0.555
03311231102232,34.0253472,-6.2731934,-0.775,0.462
03313012020211,30.3633958,-8.3605957,-0.352,0.418
03313100120100,31.6440285,-4.8229980,0.657,0.500
03313001032220,31.3817783,-9.4812012,-0.399,0.417
03313001011331,31.8308986,-9.1516113,0.021,0.491
03311231100021,34.2617560,-6.2951660,-0.765,0.495
03313020112221,29.2576481,-10.1623535,-0.474,0.431
03313012220313,29.7357620,-8.2727051,-0.790,0.424
03311233320021,32.2035049,-6.2951660,-0.116,0.426
03311320021021,33.9706975,-5.4162598,-0.228,0.561
03311213323231,34.3343640,-6.0754395,-0.986,0.514
03311231103221,34.0435560,-6.1193848,-0.108,0.472
03311303012300,35.2366457,-3.7683105,0.122,0.511
03311211332120,35.5590429,-5.8776855,-0.454,0.471
03313020111333,29.3917473,-9.8547363,-0.648,0.401
03311320002100,34.1527265,-5.5261230,0.407,0.518
03311302011203,35.3621756,-5.0646973,-0.411,0.430
03311303211113,34.8588900,-3.5266113,-0.559,0.480
03311233303332,32.2592650,-6.0095215,-0.228,0.408
03311323201121,32.5004960,-3.9221191,-0.598,0.392
03311230322212,33.1835362,-7.6794434,-0.256,0.469
03311231133300,33.7882780,-5.7019043,0.181,0.557
03311302333311,34.3706444,-4.2297363,-0.533,0.421
03311302322313,34.3525062,-4.7570801,-0.517,0.418
03313011212023,31.1376028,-6.6467285,0.206,0.380
03313020110113,29.5065490,-10.0305176,-0.120,0.435
03311213233213,34.3525062,-6.4270020,-0.470,0.485
03311312302330,34.6241673,-1.9665527,-0.122,0.517
03311213113323,35.1827876,-5.6799316,-0.572,0.437
03313003003230,30.4770825,-9.6130371,-0.334,0.540
03311231212301,33.4955973,-6.5588379,-0.266,0.435
03311231033010,33.8612926,-6.4489746,-0.264,0.555
03311223300310,32.4634255,-8.9978027,-0.719,0.446
03311300223111,35.5947852,-5.2844238,0.203,0.559
03311232121122,32.7780375,-7.4597168,-0.397,0.480
03311213330113,34.5699059,-5.8117676,-0.045,0.504
03311320100303,34.2072589,-4.8010254,0.229,0.487
03311231030211,33.9342448,-6.6027832,0.008,0.486
03311223312113,32.3706824,-8.6242676,-0.152,0.506
03311320101000,34.2980679,-4.7351074,-0.389,0.417
03313001032013,31.4755236,-9.4152832,0.016,0.461
03313001313320,31.0811650,-8.5144043,-0.077,0.415
03311320223121,33.2386870,-5.3283691,-0.239,0.390
03311213302010,34.7325837,-6.2731934,0.006,0.522
03311303112121,35.2725313,-3.0432129,0.153,0.546
03311303322303,34.3525062,-3.3947754,-0.680,0.418
03311320331012,33.4039307,-4.3395996,-0.101,0.410
03311230310001,33.7152012,-7.3498535,0.916,0.564
03311333220333,32.1104954,-1.2414551,0.493,0.563
03311233020220,32.7225981,-7.0202637,-0.499,0.497
03311320222022,33.2203073,-5.6140137,-0.633,0.414
03313100222320,30.7795979,-5.5261230,-0.436,0.465
03313011333112,30.8739398,-5.6579590,-0.795,0.411
03311303223002,34.4250356,-4.0319824,-0.710,0.431
03313010021030,31.6066092,-8.2067871,0.323,0.506
03311230300303,33.6237675,-7.6135254,-0.032,0.521
03311312033002,35.0030029,-2.2741699,0.101,0.527
03311302021023,35.1109213,-5.4162598,-0.727,0.434
03311303311031,34.8408581,-2.9113770,-0.728,0.512
03311231202202,33.4772717,-7.0202637,-0.017,0.473
03311231100313,34.2072589,-6.1633301,-0.423,0.439
03311322332322,31.9614831,-4.4714355,0.607,0.517
03311231122220,33.7517474,-6.3171387,-0.741,0.448
03313011123220,31.3817783,-6.1413574,0.326,0.502
03311230332300,33.2019237,-7.2839355,-0.224,0.441
03311320320200,33.3488843,-4.9108887,0.152,0.461
03313012031111,30.4392016,-7.7453613,-0.281,0.387
03311302331200,34.5156090,-4.3835449,-0.517,0.416
03313100210221,31.2315912,-5.2404785,-0.457,0.578
03313010002132,31.7375107,-8.2946777,-0.392,0.430
03311231030113,33.9889180,-6.5148926,0.373,0.513
03311322012110,32.9810197,-5.1306152,0.158,0.418
03313001301030,31.3067147,-8.9099121,-0.500,0.413
03311231033131,33.8247931,-6.3391113,-0.437,0.463
03313010100201,31.8682273,-7.7014160,-0.519,0.441
03311302122133,34.9669984,-4.7570801,-0.022,0.470
03311330001003,34.2799139,-2.6037598,0.071,0.415
03311233223101,32.0918821,-6.7346191,-0.239,0.501
03311321030231,33.8977765,-3.7902832,-0.502,0.463
03311312321132,34.5337119,-1.7907715,-0.882,0.415
03313010230021,31.0058624,-8.0529785,-0.368,0.408
03313001312320,31.0811650,-8.6901855,-0.271,0.423
03311312321103,34.5699059,-1.8127441,-0.693,0.474
03313003011113,30.7229484,-9.1516113,-0.316,0.418
03313001222123,30.8362142,-9.7229004,-0.029,0.451
03311233013300,32.9072618,-6.4050293,0.024,0.490
03311303221133,34.5337119,-3.8781738,0.379,0.476
03311302320122,34.5337119,-4.8229980,-0.273,0.494
03313100302200,31.1187939,-4.9108887,-0.731,0.400
03313001132313,31.4005349,-8.6242676,-0.652,0.450
03313011332100,30.8927970,-5.8776855,0.187,0.456
03311302020231,35.0569799,-5.5480957,-0.276,0.452
03311312220302,34.4975022,-2.7136230,-0.304,0.455
03311233020333,32.7041107,-6.8664551,-0.158,0.430
03311321003013,34.1345412,-3.9660645,-0.642,0.441
03311230232113,33.2570629,-7.9211426,-0.537,0.473
03311302130031,35.1288938,-4.4934082,-0.254,0.467
03311213111331,35.3442547,-5.6359863,-0.510,0.450
03313010200232,31.2128010,-8.3825684,-0.355,0.405
03311330102202,34.0617609,-2.0983887,0.387,0.514
03311231120033,33.9524731,-6.2512207,0.273,0.496
03313020132201,28.9889219,-10.1623535,0.127,0.551
03311233133322,32.5560732,-5.7019043,-0.082,0.415
03311312022310,34.9489902,-2.6696777,-0.373,0.451
03311323000123,33.0731305,-4.0979004,-0.610,0.383
03311232033202,32.5931055,-7.8991699,-0.553,0.426
03311303120232,35.0389916,-3.4606934,0.694,0.583
03311303333130,34.4069092,-2.8454590,-0.122,0.489
03313003001010,30.7418353,-9.6130371,0.269,0.466
03311302220133,34.5337119,-5.4602051,0.132,0.439
03311312223300,34.3706444,-2.5378418,-0.558,0.396
03311232330211,32.1663125,-7.3059082,-0.395,0.456
03311231020333,33.8795365,-6.8664551,0.279,0.565
03311231303123,33.5139189,-6.0314941,-0.894,0.448
03311223112101,32.9810197,-8.6682129,-0.142,0.439
03311231102121,34.1163520,-6.2072754,-0.562,0.454
03311213323100,34.4431582,-6.0534668,0.215,0.499
03313001320330,30.9305004,-8.9978027,-0.716,0.413
03311223113202,32.8888127,-8.6022949,-0.319,0.451
03313021003333,29.2384766,-9.5031738,0.138,0.421
03313001121010,31.6440285,-8.9099121,-0.092,0.430
03311321221301,33.3488843,-3.9221191,-0.614,0.398
03313010022230,31.3817783,-8.3825684,-0.019,0.477
03311230213321,33.4589423,-7.7893066,0.112,0.521
03313001312010,31.1940070,-8.7341309,-0.239,0.431
03311232301332,32.4077911,-7.4157715,-0.616,0.422
03311223331031,32.2035049,-8.5363770,-0.463,0.471
03311302303112,34.7145242,-4.6032715,-0.266,0.443
03311232010100,33.1283507,-7.9870605,-0.301,0.479
03311233022012,32.6671243,-6.9763184,-0.613,0.531
03311322003332,32.8519030,-5.3063965,-0.317,0.410
03313001032222,31.3630180,-9.4812012,-0.653,0.434
03311302212310,34.6603219,-5.1306152,0.025,0.518
03311233033212,32.5931055,-6.4489746,-0.186,0.508
03313012133230,30.1736241,-7.1520996,-0.197,0.383
03311320213120,33.5322367,-4.9987793,-0.233,0.484
03313021010002,29.5065490,-9.4812012,0.016,0.466
03311322130300,32.7595615,-4.4714355,0.132,0.458
03311302201322,34.7506393,-5.3503418,-0.540,0.458
03311233130121,32.7965096,-5.8557129,-0.691,0.406
03311303212233,34.6060841,-3.7902832,-0.349,0.387
03313010322010,30.8927970,-7.6794434,-0.431,0.385
03311213300311,34.8047824,-6.1633301,-0.420,0.440
03313021011031,29.4874244,-9.2395020,-0.502,0.424
03313021011103,29.5065490,-9.1955566,-0.140,0.451
03311230323222,33.1467497,-7.5476074,-0.303,0.493
03311231012221,34.0435560,-6.6467285,-0.661,0.505
03311312322033,34.3887788,-2.0324707,-0.252,0.458
03313100023300,31.4192877,-5.3503418,-0.312,0.402
03311231230212,33.3305278,-6.6247559,-0.176,0.426
03311223123312,32.5931055,-8.8220215,-0.164,0.484
03311223310231,32.4263397,-8.7121582,-0.536,0.424
03311232003120,32.9441484,-8.1628418,-0.303,0.515
03311320010103,34.2799139,-5.1525879,-0.259,0.469
03313001211310,31.2691604,-9.1735840,0.646,0.527
03311320101033,34.2435942,-4.6691895,-0.433,0.450
03311303212020,34.6964607,-3.8562012,0.031,0.456
03311320001201,34.2254285,-5.4162598,-0.612,0.460
03311233122020,32.6486253,-6.3171387,-0.480,0.438
03311320002313,34.0617609,-5.4602051,-0.126,0.455
03311233021203,32.7410818,-6.8225098,0.116,0.518
03311322201330,32.4263397,-5.3063965,-0.146,0.390
03311232000031,33.0915411,-8.3605957,-0.716,0.416
03311231212212,33.4772717,-6.6247559,-0.373,0.421
03311320320031,33.3855858,-4.8449707,0.480,0.538
03313003120013,30.4202557,-9.0637207,-0.131,0.533
03313011030312,31.5504522,-6.5368652,-0.457,0.392
03311302201013,34.8588900,-5.3723145,-0.545,0.440
03311233103313,32.8888127,-5.9875488,-0.589,0.416
03313021001300,29.4491644,-9.5690918,-0.470,0.428
03311302200032,34.8228222,-5.5700684,-0.472,0.505
03313011101010,31.9428395,-6.0974121,-0.572,0.418
03311231123001,33.8612926,-6.1193848,0.130,0.493
03311232212321,32.2778440,-7.9650879,0.341,0.503
03311321202310,33.4955973,-4.0759277,-0.606,0.383
03311302200213,34.7867387,-5.5480957,0.207,0.520
03311302001231,35.3442547,-5.3723145,0.832,0.456
03311232031002,32.8149779,-7.8991699,-0.367,0.423
03313100120003,31.6253207,-4.8889160,-0.572,0.412
03311320122121,33.8247931,-4.8010254,0.510,0.525
03313020103231,29.2576481,-10.2941895,-0.691,0.449
03311303211011,34.8769180,-3.6145020,-0.518,0.500
03311230320103,33.4039307,-7.6135254,0.582,0.500
03313100123101,31.4942613,-4.6252441,-0.328,0.393
03311320230100,33.4222718,-5.1745605,0.333,0.485
03311312201212,34.7867387,-2.5817871,-0.443,0.386
03313012020213,30.3444351,-8.3605957,-0.002,0.393
03313100020220,31.5317257,-5.6140137,-0.731,0.395
03311231123111,33.8612926,-5.9875488,0.215,0.464
03311302321200,34.5156090,-4.7351074,-0.078,0.474
03311232322333,31.9614831,-7.5695801,-0.720,0.421
03313010110310,31.8682273,-7.2399902,-0.106,0.469
03313003321220,29.7166808,-8.9538574,-0.527,0.439
03313012000213,30.6473638,-8.3605957,0.138,0.459
03313003123303,30.1926178,-8.8439941,-0.379,0.418
03313021012123,29.3151407,-9.3713379,-0.367,0.457
03313001100103,31.9241921,-9.0197754,-0.420,0.405
03311330012023,34.0981589,-2.4279785,-0.292,0.442
03313001303300,31.1187939,-8.8659668,-0.246,0.448
03311230312233,33.4406090,-7.3059082,-0.181,0.466
03311233101122,33.0731305,-6.0534668,-1.098,0.436
03311233222130,32.0546442,-6.8884277,0.044,0.444
03313001032132,31.4380367,-9.3493652,-0.394,0.398
03311232022231,32.5745912,-8.3605957,-0.308,0.451
03313012000113,30.7229484,-8.2727051,-0.646,0.417
03313011311211,31.2691604,-5.7238770,-0.400,0.401
03313020113223,29.2384766,-9.9865723,-0.567,0.398
03311223123203,32.5931055,-8.9318848,-0.348,0.448
03311232020233,32.7041107,-8.3605957,-0.105,0.512
03311320100133,34.2435942,-4.7570801,-0.384,0.477
03311213113310,35.2366457,-5.6579590,-0.888,0.604
03311233312113,32.3706824,-5.8117676,-0.918,0.389
03311322311000,32.5375513,-4.3835449,0.281,0.410
03311303222303,34.3525062,-4.0979004,-0.706,0.406
03311320300201,33.6420620,-4.8889160,-0.692,0.415
03311213301221,34.7686910,-6.1193848,-0.363,0.560
03311232212331,32.2778440,-7.9211426,-0.366,0.440
03313020303023,28.7002242,-10.3381348,-1.068,0.389
03311230333033,33.2203073,-7.1301270,-0.185,0.441
03313011220330,30.9305004,-6.8884277,1.021,0.512
03311233111000,33.1283507,-5.7897949,-0.241,0.421
03311303103231,35.2007443,-3.2629395,-0.465,0.447
03313020111330,29.4108899,-9.8767090,-0.502,0.419
03311213130331,35.0569799,-5.8117676,-0.201,0.498
03311232230200,32.1663125,-8.0749512,-0.348,0.430
03311230320021,33.3855858,-7.7014160,-0.169,0.525
03313003222003,29.6594156,-9.8107910,0.203,0.482
03311223330221,32.1291049,-8.7561035,-0.219,0.389
03313010201302,31.2503777,-8.1628418,-0.442,0.442
03313010000310,31.8682273,-8.2946777,-0.342,0.403
03311303321023,34.5337119,-3.3068848,-0.373,0.414
03311232202300,32.3149908,-8.3386230,0.000,0.482
03313011002221,31.6814326,-6.9982910,-0.477,0.466
03311302120312,35.0749644,-4.7790527,-0.221,0.596
03313011323003,30.8739398,-6.1193848,-0.402,0.446
03313001322003,30.8739398,-9.1076660,-0.401,0.468
03313011221033,30.9870275,-6.7785645,0.772,0.451
03313010232313,30.7984737,-7.9211426,-0.087,0.410
03311213301201,34.8047824,-6.1193848,-0.435,0.484
03311302323033,34.3887788,-4.6691895,-0.115,0.453
03311232203121,32.3521223,-8.1408691,-0.577,0.468
03311302012211,35.2366457,-5.1965332,-0.498,0.540
03313011022101,31.4942613,-6.9104004,-0.426,0.401
03311233220033,32.1849106,-6.9543457,0.396,0.522
03311302000301,35.3800925,-5.5041504,-0.023,0.460
03311233322011,32.0918821,-6.2512207,-0.466,0.401
03311302033313,34.9309781,-4.9328613,-0.281,0.443
03311330030002,33.9889180,-2.4499512,-0.622,0.411
03313012122310,30.2116078,-7.5915527,-0.517,0.414
03311223303332,32.2592650,-8.8220215,-0.577,0.443
03311321011122,34.2435942,-3.5925293,-0.786,0.514
03311232122023,32.6301225,-7.7014160,0.162,0.444
03313011101233,31.8122286,-6.0754395,-0.202,0.473
03311232000220,33.0178755,-8.4265137,0.132,0.394
03311233123311,32.6116159,-5.9875488,0.264,0.493
03311322210022,32.4819627,-5.2624512,-0.321,0.463
03311213122111,35.0209992,-6.1633301,-0.068,0.525
03313010100120,31.9055410,-7.6354980,-0.449,0.397
03313021001313,29.4300290,-9.5031738,-0.384,0.423
03311320323010,33.2754349,-4.6911621,-0.083,0.421
03311322211222,32.4077911,-5.0866699,-0.412,0.447
03313010211221,31.2315912,-7.8771973,-0.235,0.495
03311303110330,35.3442547,-3.0212402,-0.388,0.547
03313010303203,31.0999813,-7.5256348,-0.405,0.387
03311223132112,32.6671243,-8.6462402,-0.026,0.491
03313003330001,29.8311133,-8.7561035,-0.114,0.475
03311302320023,34.5337119,-4.8889160,-0.211,0.531
03311233330232,32.1104954,-5.9216309,-0.538,0.386
03311320220230,33.3121674,-5.5700684,-0.212,0.426
03311322000001,33.1283507,-5.5920410,-0.343,0.470
03311213113122,35.2545905,-5.7019043,-0.129,0.495
03311231310233,33.5871669,-5.8996582,-0.082,0.429
03313001030012,31.6253207,-9.4372559,-0.339,0.426
03311233110313,33.0362977,-5.8117676,-0.476,0.407
03313001220110,31.0435212,-9.7009277,-0.785,0.409
03311223320030,32.2035049,-9.0856934,-0.592,0.494
03311233021312,32.7410818,-6.7126465,-0.654,0.452
03311232130012,32.8149779,-7.3278809,-0.475,0.411
03313003122313,30.1926178,-8.9758301,0.226,0.447
03311320131200,33.9342448,-4.3835449,-0.235,0.528
03311233203320,32.2778440,-6.7565918,0.569,0.483
03311231200223,33.5871669,-6.9982910,-0.362,0.509
03313003221333,29.6975960,-9.5031738,0.166,0.496
03311303210112,34.8588900,-3.7243652,-0.517,0.488
03311302210212,34.7867387,-5.2185059,-0.317,0.494
03311231131320,33.8977765,-5.7019043,0.136,0.486
03311232213123,32.3335585,-7.7893066,-0.337,0.412
03311233111330,33.0178755,-5.6579590,-0.558,0.430
03313001121100,31.6440285,-8.8659668,-0.647,0.401
03313001033010,31.4942613,-9.2614746,-0.307,0.404
03311231102110,34.1527265,-6.1853027,-0.734,0.433
03311302022120,34.9850026,-5.5261230,0.366,0.518
03311321211212,33.6237675,-3.6364746,-0.190,0.428
03311303131320,35.0569799,-2.8894043,0.433,0.500
03311223120301,32.7595615,-9.0197754,0.273,0.562
03311303003223,35.1827876,-4.0100098,-0.168,0.501
03311320122013,33.8430448,-4.8449707,0.351,0.515
03313003001133,30.6851635,-9.5031738,0.108,0.480
03311322011130,33.0915411,-4.9548340,-0.300,0.427
03311303032222,34.8949420,-3.8562012,-0.707,0.431
03311303231011,34.5879970,-3.6145020,-0.436,0.392
03313001210201,31.2691604,-9.4592285,-0.518,0.407
03311231233133,33.2203073,-6.3391113,-0.530,0.405
03311233311133,32.4819627,-5.6359863,1.311,0.601
03313100201222,31.2128010,-5.4382324,-0.773,0.400
03313001202210,31.1187939,-9.7888184,-0.529,0.417
03313011232312,30.7984737,-6.5368652,0.055,0.487
03311303220230,34.4793915,-4.1638184,-0.639,0.446
03311233010003,33.1099478,-6.6467285,-0.263,0.430
03311302013332,35.1827876,-4.9548340,-0.141,0.531
03311232233231,31.9801229,-7.8332520,-0.087,0.476
03313020121130,29.1809408,-10.2282715,-0.616,0.398
03313021011231,29.4108899,-9.2395020,0.062,0.468
03311223302033,32.3335585,-9.0637207,-0.796,0.473
03311322022022,32.6301225,-5.6140137,0.102,0.451
03311213303120,34.6964607,-6.0534668,-0.233,0.485
03311231020221,33.8977765,-6.9982910,0.871,0.481
03311213121003,35.1468624,-6.1193848,-0.644,0.509
03311232202102,32.3706824,-8.3386230,-0.237,0.415
03311320112222,34.0253472,-4.5593262,-0.252,0.523
03311303120022,35.1109213,-3.5046387,-0.596,0.497
03311231213021,33.5322367,-6.4709473,-0.547,0.414
03313011012222,31.6627324,-6.6687012,-0.347,0.443
03311231211220,33.6054691,-6.4929199,-0.104,0.435
03311303130201,35.0929448,-3.1311035,-0.324,0.491
03311302211200,34.8047824,-5.0866699,-0.490,0.436
03311312200130,34.8408581,-2.6696777,-0.057,0.502
03311322111010,33.1283507,-4.3395996,-0.190,0.423
03313102000333,30.6095493,-5.4602051,-0.210,0.475
03311303003233,35.1827876,-3.9660645,-0.119,0.483
03313001021310,31.5691750,-9.5251465,0.016,0.505
03311231203222,33.4406090,-6.8444824,-0.276,0.470
03311223113212,32.8888127,-8.5583496,0.483,0.488
03311322010021,33.0915411,-5.2404785,-0.121,0.394
03311223231233,32.1104954,-9.2395020,-0.364,0.417
03311302333101,34.4431582,-4.2736816,-0.321,0.439
03311230320302,33.3305278,-7.6354980,0.040,0.546
03311320111020,34.2617560,-4.3835449,-0.309,0.501
03311302332123,34.3887788,-4.4494629,-0.399,0.417
03311321200222,33.5871669,-4.2077637,-0.704,0.385
03313011010311,31.8682273,-6.5148926,-0.355,0.422
03311223121203,32.7410818,-8.9318848,-0.580,0.430
03313100133233,31.3630180,-4.3176270,-0.548,0.390
03313100301213,31.2503777,-4.6691895,-0.562,0.424
03313001203322,31.0623449,-9.5690918,-0.175,0.500
03311233311221,32.4263397,-5.7678223,0.006,0.403
03311320303322,33.4406090,-4.6472168,-0.464,0.413
03311233303030,32.3521223,-6.0974121,-0.492,0.411
03311232130100,32.8334424,-7.2839355,0.334,0.413
03311233220023,32.1849106,-6.9982910,-0.184,0.528
03311213300111,34.8769180,-6.1633301,-0.618,0.458
03311312203302,34.6422466,-2.5378418,-0.533,0.439
03313010120203,31.5504522,-7.7014160,0.008,0.505
03313001102002,31.7748771,-9.1296387,-0.687,0.462
03311230222110,33.2754349,-8.2946777,0.125,0.474
03313001221011,31.0435212,-9.5910645,-0.536,0.402
03311232333302,31.9987589,-7.1081543,0.201,0.489
03311321100313,34.2072589,-3.3508301,0.671,0.575
03311302131033,35.1109213,-4.3176270,0.548,0.554
03313010300320,31.2315912,-7.6354980,0.245,0.445
03313013130121,30.4013061,-5.8557129,0.180,0.501
03311213110223,35.3263298,-5.9436035,-0.057,0.489
03311213332330,34.3343640,-5.8337402,0.034,0.521
03311232223102,32.0732651,-8.1628418,-0.599,0.425
03311233103122,32.9257070,-6.0534668,-0.432,0.498
03313012102201,30.5149486,-7.7014160,-0.388,0.432
03313010331023,30.9870275,-7.1740723,-0.073,0.437
03311231030022,33.9524731,-6.6687012,0.215,0.487
03313010123102,31.4755236,-7.4597168,-0.685,0.501
03311320110010,34.2980679,-4.5153809,-0.498,0.434
03311303221300,34.5156090,-3.9440918,-0.742,0.409
03311232302132,32.3335585,-7.5915527,-0.344,0.441
03313001100111,31.9428395,-8.9758301,-0.008,0.464
03311233033121,32.6486253,-6.3830566,-0.582,0.428
03313010033021,31.4567820,-7.8771973,-0.051,0.489
03311230331301,33.3488843,-7.0861816,-0.477,0.412
03313012030013,30.4202557,-8.0090332,0.086,0.448
03311233232320,31.9801229,-6.5808105,-0.145,0.524
03313010002310,31.7188218,-8.2946777,-0.249,0.418
03311231111333,34.1709079,-5.6359863,-0.113,0.451
03311320030301,33.9342448,-5.1525879,0.050,0.465
03311320100231,34.1890853,-4.8449707,-0.254,0.437
03313003011100,30.7418353,-9.2175293,-0.369,0.467
03311303202313,34.6422466,-4.0539551,-0.520,0.410
03311330003312,34.0617609,-2.4938965,-0.904,0.420
03311302120102,35.1468624,-4.8229980,-0.551,0.424
03311320201323,33.5871669,-5.3283691,-0.069,0.423
03313010121313,31.5504522,-7.3937988,-0.574,0.426
03313001202023,31.1376028,-9.8107910,-0.286,0.442
03311231303301,33.4955973,-6.0314941,-0.480,0.436
03313011010132,31.8868861,-6.5368652,-0.022,0.418
03313002333033,29.6212207,-9.9426270,0.185,0.473
03311312320000,34.5879970,-2.0983887,-0.283,0.430
03313001031012,31.6253207,-9.2614746,-0.567,0.436
03313100020213,31.5504522,-5.5480957,0.127,0.520
03313001320222,30.9116505,-9.1296387,-0.140,0.404
03311231032302,33.7700147,-6.5808105,-0.564,0.436
03311230232303,33.1835362,-7.9650879,-0.092,0.452
03313010222311,30.8173458,-8.2727051,-0.444,0.408
03313102010302,30.6473638,-5.1745605,-0.278,0.435
03311232230111,32.2406821,-7.9211426,-0.014,0.529
03311321020102,33.9889180,-4.1198730,-0.306,0.388
03311233231331,32.1291049,-6.3391113,0.000,0.464
03311302011330,35.3442547,-4.9548340,0.675,0.583
03311322001133,33.0731305,-5.2844238,-0.445,0.412
03311322102221,32.8703597,-4.8889160,-0.288,0.413
03311322210030,32.5004960,-5.2185059,-0.591,0.403
03311302202002,34.7145242,-5.6140137,-0.102,0.443
03311303310110,34.8769180,-3.0212402,-0.369,0.426
03311232032300,32.6116159,-7.9870605,-0.393,0.463
03311322023010,32.6856194,-5.3942871,-0.041,0.421
03311303112233,35.1827876,-3.0871582,-0.413,0.491
03311312303210,34.6603219,-1.8786621,1.475,0.549
03311302232332,34.3162179,-5.1306152,-0.550,0.461
03313003323121,29.6403199,-8.8439941,-0.358,0.420
03311233030231,32.7225981,-6.6027832,-0.521,0.490
03311231312022,33.5139189,-5.9655762,-0.453,0.423
03313001033131,31.4567820,-9.1516113,-0.798,0.538
03311230231012,33.4039307,-7.8552246,0.876,0.557
03313021021300,29.1425657,-9.5690918,-0.350,0.454
03313001121231,31.5317257,-8.8879395,-0.399,0.448
03311232002313,32.8888127,-8.2727051,-0.633,0.409
03311233110212,33.0362977,-5.9216309,-0.430,0.391
03313001313321,31.0811650,-8.4924316,-0.545,0.452
03311232000102,33.1099478,-8.3386230,-0.671,0.533
03311233222010,32.0918821,-6.9763184,0.065,0.476
03311303221010,34.5879970,-3.9880371,-0.446,0.391
